Index,codigo_1,codigo_2
25079,9282239,238910
25079,8590798,561720
25080,6885190,468411
25080,4019206,467114
25080,6466502,468211
25080,4427376,467111
25083,6163790,484129
25084,3261952,468211
25090,8729177,467113
25090,1028544,433313
25090,6348856,488519
25090,2623431,722512
25090,9306983,484119
25091,541717,468211
25091,4416692,468211
25091,8315490,468211
25092,6144765,236211
25092,4305585,541330
25093,3004330,561710
25093,4429816,561710
25094,9316677,236221
25094,37502,624191
25094,92226,611691
25094,6916448,466212
25094,7321339,461110
25094,8674490,931410
25094,6710814,236111
25094,7695859,463212
25094,386373,322299
25094,7012857,463310
25094,7443552,812110
25094,459434,811199
25094,7275874,713943
25094,7070595,722517
25094,8584439,238222
25094,8631739,337210
25094,8152560,435313
25094,992761,434225
25094,8694837,461110
25094,1000412,461160
25094,6756673,466114
25094,9104060,461110
25094,858668,463211
25094,729322,461110
25094,997909,463211
25094,7673395,463211
25094,8327056,541430
25094,950516,722513
25094,7643124,722513
25094,7958764,722515
25094,1015324,812110
25094,954761,812110
25094,8012234,812110
25094,1086891,462112
25094,8640844,541310
25094,8128095,461130
25094,7292608,812110
25094,8254994,465912
25094,9375545,465311
25094,7362877,722518
25094,7363848,812110
25094,1826361,337120
25094,1765047,461110
25094,8401614,465111
25094,8420644,467117
25094,1738105,461110
25094,7341500,541110
25094,7614418,611111
25094,1834078,621211
25094,7219796,812110
25095,6163828,484129
25096,4405162,722412
25097,8342932,468211
25098,9330684,237312
25099,7738253,541810
25100,6409191,721111
25102,3267654,465216
25103,6160786,485510
25104,8773849,332710
25106,2880119,434225
25106,3467504,434225
25106,8617474,434225
25107,3538960,435210
25108,7908852,485210
25108,3421046,485210
25108,8145709,485210
25109,3369729,541430
25113,3254757,435419
25115,7759896,431110
25115,3340756,431150
25116,6800715,332710
25116,4202373,332710
25118,6811783,464111
25122,9072,434221
25122,8629063,434211
25122,6777894,434211
25122,6777895,434211
25122,6777898,434211
25122,6259608,434211
25122,6202192,434211
25122,6260007,434211
25122,6260009,434211
25122,6260008,434211
25122,9333865,434211
25122,6759636,434211
25122,3016707,434211
25122,2916334,467111
25122,3115623,467111
25122,3415598,434211
25123,3338091,468111
25127,3372257,621511
25127,3463507,621511
25128,3359671,236221
25132,9127158,541890
25136,3346062,432111
25137,8801168,811199
25138,6160756,562211
25139,6450226,337210
25144,6148976,236221
25144,3325945,332310
25145,3440962,461213
25145,8217846,812410
25145,4209593,431211
25145,8954710,461213
25146,6272465,315229
25147,9252913,315229
25147,7084148,315225
25147,7160537,315225
25147,9277244,463211
25147,9107502,315223
25147,1454480,315229
25147,8620743,315229
25147,8649829,315229
25147,1775011,315223
25147,2546143,313210
25147,8041863,315229
25147,9184135,315229
25147,9014892,315229
25147,8579966,315229
25147,7391658,315991
25147,2368906,315225
25147,7045519,314991
25147,7509696,314991
25147,7497550,314991
25147,8803633,315229
25147,3291845,315229
25147,4155860,315229
25147,4155007,315221
25147,4565055,314991
25147,7409980,315225
25147,9034282,315192
25147,4535396,313310
25147,7991228,315229
25149,3308027,488990
25149,3533181,561510
25149,8715670,561510
25151,7952190,561432
25151,3391254,811219
25153,8665250,621511
25157,3414238,339994
25158,3322991,332310
25161,6160965,484229
25162,3419736,431122
25162,8493808,461122
25162,8493809,461122
25162,8493810,461122
25162,8493811,461122
25162,8493812,461122
25162,9215895,461122
25162,3266640,461122
25162,3266648,461122
25162,3266836,461122
25162,3323844,461122
25162,3323870,461122
25163,800196,461150
