Index,codigo_1,codigo_2
16946,6377669,315229
16946,6883841,315229
16948,8731978,322210
16953,814041,467114
16953,1039746,467114
16953,9052591,467114
16953,8825988,467114
16953,7297848,467114
16957,2847391,326193
16958,9326709,327320
16963,8625691,465216
16963,6703511,465216
16967,8593216,461130
16967,10540,461122
16967,4562385,434111
16968,8738317,531210
16971,326229,624112
16971,1403432,624222
16971,8140129,931210
16971,1403424,931210
16971,9031326,931210
16971,1403431,931610
16971,1403419,931210
16971,8352721,931610
16971,9025213,931610
16971,9031336,931610
16971,1403430,931610
16971,9031327,931610
16971,1403420,931610
16971,8619705,931610
16971,1403422,931410
16971,1368998,931510
16971,1403434,931210
16971,1403427,931210
16971,1403421,931210
16971,1403425,931210
16971,1368957,931410
16971,1403429,931210
16971,1403428,931210
16971,1403426,931210
16971,1403435,931210
16971,1403423,931210
16971,9031333,931210
16971,8352725,931310
16971,1548033,311611
16971,1548148,624112
16971,1548150,713942
16971,1548234,712112
16971,1520220,812322
16971,1519895,812322
16971,1548009,812310
16971,7919423,931610
16971,1548044,931210
16971,2503746,931410
16971,7486012,931210
16971,6513295,221312
16971,3187129,461110
16971,3081090,461110
16971,7575412,519122
16971,3061243,621112
16971,8775731,621116
16971,8110331,812322
16971,3542682,519122
16971,3542657,931410
16971,8011918,813210
16971,4163140,624412
16973,8624505,434211
16974,6367934,326198
16974,8667483,333242
16974,8667484,332999
16974,6873984,467111
16974,6873985,467111
16974,6367519,467111
16975,1799479,435313
16975,6759867,434221
16977,222877,435411
16978,6155883,485510
16978,9252419,485510
16987,6731182,212222
16988,6145104,238110
16990,304018,611111
16990,936428,466312
16990,995707,466312
16990,808867,611111
16990,1029660,611111
16990,1908772,467113
16990,1916949,611111
16990,1713619,611111
16990,2491534,461110
16990,1975432,611111
16990,2169895,611111
16990,8595669,611111
16990,8307426,466113
16990,8814505,722511
16990,4059082,722516
16990,7142450,722511
16993,6377086,462112
16995,8533665,434219
16995,6744504,435412
16996,50048,431121
16996,7457635,711131
16996,6789029,463111
16996,9228032,522110
16996,538012,522110
16996,9068629,931410
16996,635068,461150
16996,8050671,711131
16996,8806081,112512
16996,1709422,467113
16996,1635630,467113
16996,2721931,531210
16996,2884765,541211
16996,3518323,531113
16996,8618212,541920
16996,7821569,541110
16999,3976906,464112
17000,7151261,461110
17001,4030042,435220
17002,6406308,315229
17003,9332666,461123
17003,8428005,463211
17003,7696592,461110
17003,9007521,461110
17003,8529752,465912
17003,693183,461110
17003,1032239,461110
17003,730960,461110
17003,640029,461110
17003,9079660,466311
17003,1355132,461110
17003,1313140,461110
17003,1501724,461110
17003,7087643,461110
17003,1889628,461121
17003,1655933,465215
17003,1926490,467111
17003,2127675,311830
17003,2026599,464113
17003,2487566,461110
17003,7159353,461110
17003,3062001,311513
17003,3244897,722515
17003,3437516,461110
17003,3535677,461110
17003,3297227,461122
17003,3632030,722518
17003,7179296,463212
17003,8788336,461110
17004,2441596,532122
17008,2192687,435311
17009,7801497,435419
17010,7894112,722515
17012,7163068,467115
17012,32175,722517
17012,6980414,722513
17012,46007,722517
17012,139387,311830
17012,8301769,465311
17012,104301,462112
17012,6941018,461110
17012,129626,532282
17012,121101,561431
17012,8344811,722514
17012,7066216,722412
17012,84061,722514
17012,142635,722515
17012,8552962,722515
17012,8797657,722517
17012,206689,722517
17012,8233563,722511
17012,7310372,311812
17012,248954,461212
17012,268949,463215
17012,7278990,462112
17012,7386367,722515
17012,8354844,722513
17012,7436224,722517
17012,7590405,722513
17012,8435008,722511
17012,8165485,812110
17012,8555491,722514
17012,7785674,463211
17012,510878,465912
17012,7734942,621311
17012,8570979,722519
17012,8999380,722511
17012,542102,463211
17012,623368,722514
17012,962318,315110
17012,8183513,311812
17012,8564985,325510
17012,753518,323119
17012,869297,322299
17012,8306906,464111
17012,977076,463211
17012,8704814,463216
17012,857755,461122
17012,970070,465912
17012,856692,465912
17012,8711985,531113
17012,8489273,722514
17012,9091600,722513
17014,66247,541810
17016,2986450,461121
17016,3686942,722517
17019,755076,466111
17019,780740,466111
17021,7983165,541860
17026,8543695,324191
17027,6506818,221312
17027,44481,221312
17027,31553,221312
17027,45035,221312
17027,7702934,221312
17027,9325284,237312
17027,18163,323119
17027,6724243,462111
17027,38662,461110
17027,20508,519122
17027,6981,519122
17027,11395,519122
17027,45943,519122
17027,36371,531311
17027,48513,531311
17027,8500218,541211
17027,915,611622
17027,27028,611162
17027,51894,611122
17027,9252749,611511
17027,916,611622
17027,9331895,621111
17027,41571,624112
17027,23288,624122
17027,9199241,624112
17027,9082300,624212
17027,102,624199
17027,7633799,624122
17027,15501,621116
17027,7407069,711312
17027,45935,713944
17027,8525365,713992
17027,23535,711312
17027,48927,711312
17027,41369,711312
17027,41576,713112
17027,8253,713112
17027,6905467,713112
17027,6980801,713112
17027,6905285,713112
17027,39570,713112
17027,6988178,713112
17027,905,711312
17027,7633801,722518
17027,8624919,722511
17027,42337,812110
17027,402,812322
17027,8515061,812322
17027,52138,812322
17027,31504,931210
17032,1176621,435220
17032,1930593,811312
17032,6368324,435220
17032,9355423,333920
17032,8891702,332320
17039,6257926,337120
17042,889025,432113
17043,6315221,721111
17043,6335599,721111
17044,900957,467114
17046,6870409,561310
17047,8942634,812110
17048,2937189,467111
17055,920870,522460
17058,660179,433210
17058,8297336,465912
17059,6366552,435220
17064,3680684,434223
17071,1852599,466319
17074,6264567,434240
17076,3799737,811219
17077,8703011,434225
17077,1153883,434225
17079,6380579,434225
17079,6377974,434225
17079,6406547,331210
17080,9241318,484129
17080,6160734,484129
17080,8591736,811121
17081,6272278,467111
17081,6272814,467111
17081,6272815,467111
17081,6272816,467111
17082,8447433,463310
17082,8548323,463310
17082,7104467,463310
17082,2805572,463310
17082,3482334,463310
17082,3484227,463310
17082,3484847,463310
17082,3485757,463310
17082,3488788,463310
17082,3291104,463310
17082,4479123,463310
17084,2773842,811219
17090,123067,561310
17091,3924632,468112
17092,3888998,467113
17093,8525212,468112
17093,282685,434312
17093,267603,722513
17093,397626,434111
17093,8504212,434221
17093,414390,465915
17093,517601,461130
17093,8021495,465914
17093,450369,466114
17093,6932687,461150
17093,457494,465919
17093,7899883,561510
17093,9211937,722514
17093,528612,463211
17093,9145924,463211
17093,965892,463218
17093,693144,461122
17093,811785,468211
17093,677333,469110
17093,7614093,467115
17093,7648621,461140
17093,1049847,466111
17093,9007030,466111
17093,693210,722511
17093,7246620,311812
17093,1296610,311830
17093,1263989,432113
17093,1264160,432113
17093,8066992,461110
17093,9385491,468211
17093,1265636,463310
17093,7372556,463310
17093,1269847,463211
17093,7320705,463211
17093,8080201,463310
17093,1339572,465914
17093,8067171,722511
17093,1268324,722513
17093,1212196,722512
17093,1231142,722517
17093,1450023,433220
17093,1483099,433220
17093,7947694,461190
17093,8310775,465914
17093,7926394,463211
17093,1499376,485210
17093,1391402,485210
17093,1410959,561510
17093,7918240,722514
17093,7899397,722518
17094,1618344,561510
17098,1811338,463211
17099,8012324,467114
17100,1744968,325610
17100,6721133,434229
17101,9307032,492110
17106,2272518,713943
17107,770848,434221
17107,9099025,434221
17108,9316455,337120
17113,6766351,433420
17115,8668352,811312
17117,2959905,434224
17125,8864108,722511
17125,8626921,722511
17125,7300519,624411
17127,8971348,335930
17130,6144656,238110
17130,6458955,811111
17130,4148573,811312
17132,997268,561110
17132,8713338,435419
17132,4091690,488519
17134,2496572,434112
17137,8326717,463111
17137,9303116,463111
17137,6856802,313240
17142,8901527,541380
17142,3022908,541380
17142,6445559,541330
17142,9311034,561110
17143,8969522,468213
17143,6446024,468213
17143,3028456,468213
17145,6163253,484129
17148,1885649,238210
17148,1699181,541330
17152,6144461,236111
17154,6281618,466111
17154,6790025,466111
17155,278596,811312
17155,278599,811111
17155,9052401,435210
17157,8851568,811121
17161,1114050,532411
17162,8211379,431121
17162,6802414,431110
17162,174578,431110
17162,6802415,431110
17162,181846,461110
17162,183869,462112
17162,8453385,461121
17162,6715302,461121
17162,6916741,722515
17162,6354193,462112
17162,8703044,624112
17162,6457369,311311
17162,4082208,221111
17162,6786663,515210
17164,104405,812110
17164,8530060,465111
17164,803263,812110
17164,8759735,812110
17164,4033255,433210
17164,8591173,812110
17165,8960615,339950
17169,6879920,532420
17169,6331914,532420
17169,8009584,561431
17169,6343177,532420
17169,6382747,532420
17172,1934860,326194
17173,1539852,467113
17173,1623722,467113
17177,8463422,435311
17177,8586198,435220
17177,6778729,435220
17177,6862679,434225
17177,6814326,434225
17177,6865594,434225
17177,6392698,333999
17177,6394540,434225
17178,3711292,561720
17182,6225850,468411
17182,8684854,462112
17182,138135,611122
17182,747564,812120
17182,748639,811112
17182,9275826,488492
17182,2139580,611142
17182,2860095,811192
17182,6867198,562221
17182,3434586,221312
17182,9278809,221311
17182,3366105,221312
17182,3323698,221312
17182,6514303,221312
17182,6514332,221312
17182,3363943,238210
17182,6703873,238210
17182,7568211,332320
17182,3457358,332710
17182,3463396,434211
17182,6379825,434230
17182,8656645,435220
17182,6379320,436112
17182,6380577,436112
17182,6377148,436112
17182,3253235,434225
17182,3369464,435311
17182,8150403,435313
17182,8869227,435319
17182,6376364,435311
17182,8568907,435313
17182,6704700,463211
17182,6853035,463211
17182,8632549,464111
17182,6224921,468411
17182,3278206,468411
17182,3278181,468411
17182,6377186,468411
17182,6377090,468411
17182,6861712,468411
17182,8569194,464111
17182,6272870,468411
17182,6272558,468411
17182,6217780,468411
17182,8375670,468411
17182,6271782,468411
17182,3278190,468411
17182,6379352,462112
17182,6271654,468411
17182,3272071,464121
17184,4380809,467113
17187,6438657,463310
17187,6438187,463310
17189,6496570,435419
17189,4179307,311812
17190,1461294,467111
17190,2546789,434211
17193,141999,431180
17194,6154149,484121
17195,6430396,431160
17195,2583403,311513
17199,6340825,436112
17201,6348301,326192
17203,6752763,531114
17207,6770329,432111
17208,660135,541810
17212,6305953,339993
17214,9317204,236112
17215,827506,323119
17215,2547461,434211
17215,3261884,541310
17215,8175538,541110
17216,7068280,466211
17216,869997,541510
17216,3629581,466211
17218,9327500,237111
17222,6905213,561431
17222,271304,811491
17222,9162908,467111
17222,2117781,811491
17222,2923592,435412
17222,4653550,561431
17225,8896495,488511
17225,1992569,531113
17232,1826786,323119
17232,3024598,435411
17235,651366,337210
17238,8996999,435313
17239,3128944,463310
17241,8644583,434211
17243,1121729,467111
17245,3666603,332710
17246,3685576,434312
17246,3685900,532492
17246,8767851,532492
17247,761977,431180
17250,1752985,337120
17250,1875260,337120
17250,1873154,466111
17250,1840444,466111
17251,6865743,811314
17251,7873367,434211
17251,7809905,466319
17251,6341765,467112
17252,2273041,611421
17252,6369790,466211
17252,3689999,466211
17252,3715213,811219
17253,8286456,333510
17253,3352449,332710
17253,3345936,333510
17257,1462031,517311
17257,1468410,517311
17257,2870174,517311
17257,2870289,517311
17257,2873694,517311
17259,6161826,492110
17259,8767704,541860
17260,1744662,466111
17261,6283004,322220
17264,7623107,435319
17264,91860,435319
17264,6388785,433510
17264,7650579,466112
17264,6866055,433510
17267,6165644,484129
17278,1827454,315229
17282,835751,434221
17284,892487,467111
17286,1401495,461130
17293,6265502,332211
17294,8933722,517910
17302,521460,611112
17302,9356161,461121
17302,9337983,461121
17302,9354360,812110
17302,1172324,316211
17302,9141471,316213
17302,1916671,722517
17302,2290909,314991
17302,7299899,722514
17302,3669560,465912
17302,3716168,722511
17302,6848482,464112
17302,3963076,519122
17302,3963872,611122
17302,3963871,722515
17302,4072691,611112
17302,7212521,461190
17303,6335580,811121
17306,3766452,561510
17311,1724,326110
17311,8387967,339999
17311,8387970,339999
17312,6150688,237112
17318,903508,435312
17324,869154,722511
17327,2053070,434225
17327,2197254,468411
17327,6346818,468411
17327,8934969,467111
17327,2196323,468213
17327,9326033,468411
17327,2025770,468213
17327,2073263,811111
17327,7881113,811192
17327,8038880,811112
17327,2031796,811121
17327,2263517,811312
17327,8936266,931210
17328,954641,531114
17329,7722082,722515
17329,7931438,722515
17330,8603269,532492
17332,1041329,722515
17332,6201351,722515
17334,6744837,435312
17338,6727568,431121
17338,3350846,461121
17338,7569382,461121
17346,2053576,722512
17347,657706,464121
17349,9324112,541410
