Index,codigo_1,codigo_2
16359,8635039,488519
16360,6979999,812110
16360,6914493,532282
16360,6914879,532282
16360,7005410,812110
16360,180105,463211
16360,346009,463211
16360,7772496,541211
16360,8615558,611611
16360,7278298,812110
16360,566116,611611
16360,966602,812110
16360,8268924,812110
16360,8530444,812110
16360,7398814,812110
16360,1348818,812110
16360,7379585,812110
16360,1678583,463211
16360,1779473,722412
16360,1739185,812110
16360,7008935,812110
16360,1634407,812110
16360,2420376,812110
16360,8966980,812110
16360,8973708,463211
16360,8550126,463211
16360,2854852,463211
16360,9001330,812110
16360,8981003,812110
16360,2968447,465216
16360,6368123,465216
16360,7540665,812110
16360,8027920,812110
16360,3564815,812110
16360,8569606,812110
16360,7397028,812110
16360,4053605,463211
16360,8908434,812110
16363,8615864,335312
16363,652219,326199
16363,2436463,334410
16366,6341772,461121
16367,6157244,485510
16368,6332850,468211
16368,6339250,468211
16368,1639631,811121
16370,1875934,434222
16374,968703,432120
16384,112245,435313
16388,6155856,484233
16395,81190,326193
16395,9056774,434112
16398,1178088,434111
16399,7187132,812110
16400,2449026,339999
16402,7891606,434225
16402,4228989,467111
16404,6300687,722512
16404,1968103,722512
16404,6184216,114119
16404,6412928,311710
16404,7514396,722512
16405,7695609,238221
16406,6693812,237212
16407,6201905,462112
16412,8138508,468211
16412,7500225,811111
16412,3554710,468211
16412,3744842,468211
16412,4109083,468211
16412,4398716,468211
16412,4281389,468211
16412,7822445,468211
16412,4639392,468211
16412,4595759,468420
16413,6384807,721111
16413,6386800,721111
16414,6710710,236111
16414,6150142,236111
16415,3944080,434240
16417,3913928,332710
16422,9347442,464111
16422,6281668,464111
16422,6281719,464111
16422,6281836,464111
16422,6281556,464111
16422,6281838,464111
16422,6281837,464111
16422,6281839,464111
16422,6712773,464111
16422,6750962,464111
16422,6812684,464111
16422,6812683,464111
16422,6341406,464111
16422,6812682,464111
16422,6341407,464111
16422,6750773,464111
16422,6417262,464111
16422,6417327,464111
16422,6416954,464111
16422,6417332,464111
16422,6417329,464111
16422,6417331,464111
16422,6417334,464111
16422,6417333,464111
16422,6417330,464111
16422,6417328,464111
16422,6417326,464111
16422,6750984,464111
16422,6734067,464111
16422,6751001,464111
16422,6812686,464111
16422,6812685,464111
16423,6300314,561610
16430,6295853,434219
16430,6298831,434219
16430,6374504,434219
16431,2579712,467113
16431,2737376,467113
16432,6710490,468411
16434,8144269,464113
16434,1335019,464113
16434,9369034,464113
16434,7067135,464113
16434,2674903,464113
16434,2822315,464113
16434,2822035,464113
16434,3178745,464113
16434,8806434,464113
16439,6488499,435319
16441,9223321,484129
16441,9231029,484129
16441,9231035,484129
16444,2206186,531114
16447,1129686,722518
16447,1153710,722518
16447,7570804,531113
16447,8636475,722511
16447,8918220,311813
16447,8151269,722518
16448,870168,541510
16449,1028254,811312
16453,909942,722515
16453,8696274,722515
16460,519201,323119
16460,8337753,323119
16460,1783692,323119
16460,3934188,323119
16460,4243691,323119
16460,4480448,323119
16460,4399481,323119
16461,125764,434222
16461,6738235,467115
16461,75627,467115
16461,87088,467115
16464,1027959,561510
16465,6798898,466111
16465,6809477,434229
16465,9310746,433220
16465,8990404,433220
16465,6758583,434221
16465,6725278,434211
16465,9041254,434219
16466,2499425,323119
16469,6187418,212321
16469,6187419,212321
16469,6187344,212321
16469,6187400,212319
16469,6187345,212321
16472,8615588,464121
16475,7622587,312112
16475,457430,312112
16475,533453,221312
16475,1015445,434222
16475,6509989,221312
16475,7086458,312112
16475,9288735,221312
16475,9159160,931510
16475,8490599,312112
16475,4293276,312112
16475,7639925,312112
16476,3038974,337110
16477,3016038,461121
16477,4121059,461121
16478,3009261,325610
16478,3009262,325610
16478,4137057,467115
16479,806567,461110
16479,1539503,461211
16479,1989144,461211
16482,9316084,236111
16487,6502007,339999
16487,1931872,434223
16489,1750941,332320
16490,524938,811499
16490,8991015,339999
16490,1851574,465112
16490,1850965,465112
16494,8541287,326194
16494,7633909,326193
16494,11685,326193
16494,234772,322210
16494,259687,322210
16494,265507,322210
16495,6189318,212321
16495,6715340,212321
16506,8400201,433313
16511,8258654,466410
16512,3977929,466112
16512,6411818,466212
16513,6149405,236211
16514,6767114,484129
16514,6157161,484129
16514,3838750,484210
16516,8649968,331420
16517,9337899,465911
16520,8724085,462112
16520,8724086,462112
16520,6387609,461110
16520,6390388,462112
16520,6391132,462112
16520,6390391,461110
16520,6391136,462112
16525,9344954,333999
16528,903222,315223
16533,7710806,435220
16534,2740464,467111
16534,3047193,467111
16534,4102141,467111
16535,8488693,434225
16536,6736734,463111
16537,675143,323119
16538,6715626,325412
16538,9230077,433110
16538,6307805,433110
16538,6311552,433110
16545,658056,431110
16545,6797643,431110
16549,9200528,463211
16549,746733,541430
16549,9344404,465915
16549,8719728,465215
16552,8697322,434221
16553,2181807,467111
16555,66255,332710
16558,8504242,624191
16558,6701173,468411
16560,9021624,468211
16563,2965499,332710
16564,367563,811111
16566,6156252,484129
16567,6146135,236112
16575,6151051,236211
16575,6934642,238390
16576,6151552,236211
16581,711482,434222
16582,6800669,461150
16582,6761723,461150
16584,1009347,461110
16584,762623,466111
16584,2199324,465915
16584,8874542,812110
16584,4213292,464121
16594,7982962,435110
16594,6325003,435419
16594,6318602,435419
16594,6854394,435419
16594,6333322,435419
16594,6332910,435419
16594,1432916,435419
16594,8255110,435419
16594,6377932,435419
16594,6379311,435419
16594,6377649,435419
16594,6310533,435419
16594,6382667,435419
16594,6388561,435419
16594,6310534,435419
16594,6410107,435419
16594,6415088,435419
16601,2524763,467111
16608,8347492,561710
16612,567823,465112
16612,611411,465112
16612,7794950,465112
16614,1357400,464111
16616,6862345,115119
16616,6905212,115119
16616,6166248,112512
16616,6166233,112512
16616,6166234,112512
16616,8704435,112512
16616,8443604,112512
16616,8908752,112512
16616,8443630,112512
16616,6862091,115113
16616,8624336,114119
16616,9223167,114119
16616,9223166,114119
16616,9223168,114119
16616,9223169,114119
16616,9223171,114119
16616,9223172,114119
16616,9223170,114119
16616,8443639,114119
16616,8443592,114119
16616,8443689,114119
16616,6166245,114119
16616,8789655,112512
16616,8901365,112512
16616,8838321,114119
16616,8765470,114119
16616,8754661,114119
16616,9046074,112512
16616,6281678,115210
16616,8797184,115113
16616,8901375,114119
16616,8838300,114119
16616,6166243,114119
16616,6252543,112512
16616,9315646,212311
16616,9223445,212321
16616,6186029,212321
16616,6186027,212321
16616,6186028,212321
16616,6186021,212321
16616,6186016,212321
16616,9324447,212321
16616,6186026,212399
16616,6186015,212221
16616,6186018,212319
16616,9223492,213119
16616,6186014,213119
16616,6859246,213119
16616,6186022,212321
16616,6711615,212324
16618,6313821,468213
16618,6316226,468213
16618,7255838,468213
16619,6862345,115119
16619,6905212,115119
16619,6166248,112512
16619,6166233,112512
16619,6166234,112512
16619,8704435,112512
16619,8443604,112512
16619,8908752,112512
16619,8443630,112512
16619,6862091,115113
16619,8624336,114119
16619,9223167,114119
16619,9223166,114119
16619,9223168,114119
16619,9223169,114119
16619,9223171,114119
16619,9223170,114119
16619,9223172,114119
16619,8443639,114119
16619,8443592,114119
16619,8443689,114119
16619,6166245,114119
16619,8789655,112512
16619,8901365,112512
16619,8838321,114119
16619,8765470,114119
16619,8754661,114119
16619,9046074,112512
16619,6281678,115210
16619,8797184,115113
16619,8901375,114119
16619,8838300,114119
16619,6166243,114119
16619,6252543,112512
16619,9315646,212311
16619,9223445,212321
16619,6186029,212321
16619,6186027,212321
16619,6186028,212321
16619,6186021,212321
16619,6186016,212321
16619,9324447,212321
16619,6186026,212399
16619,6186015,212221
16619,6186018,212319
16619,9223492,213119
16619,6186014,213119
16619,6859246,213119
16619,6186022,212321
16619,6711615,212324
16621,26075,461150
16621,8192822,461150
16621,7281262,461150
16621,1873895,461150
16621,9165270,461150
16621,2157562,461110
16621,3531664,461150
16621,4630417,461150
16623,6392187,325610
16627,6506818,221312
16627,44481,221312
16627,31553,221312
16627,45035,221312
16627,7702934,221312
16627,9325284,237312
16627,18163,323119
16627,6724243,462111
16627,38662,461110
16627,20508,519122
16627,6981,519122
16627,11395,519122
16627,45943,519122
16627,36371,531311
16627,48513,531311
16627,8500218,541211
16627,915,611622
16627,27028,611162
16627,51894,611122
16627,9252749,611511
16627,916,611622
16627,9331895,621111
16627,41571,624112
16627,23288,624122
16627,9199241,624112
16627,9082300,624212
16627,102,624199
16627,7633799,624122
16627,15501,621116
16627,7407069,711312
16627,45935,713944
16627,8525365,713992
16627,23535,711312
16627,48927,711312
16627,41369,711312
16627,41576,713112
16627,8253,713112
16627,6905467,713112
16627,6980801,713112
16627,6905285,713112
16627,39570,713112
16627,6988178,713112
16627,905,711312
16627,7633801,722518
16627,8624919,722511
16627,42337,812110
16627,402,812322
16627,8515061,812322
16627,52138,812322
16627,31504,931210
16631,3868501,541430
16632,160941,811211
16632,6290966,465216
16632,201964,811211
16632,7040982,811211
16632,503239,811211
16632,617853,465211
16632,6697827,433510
16632,732354,811211
16632,649036,811211
16632,1082726,811211
16632,9387322,465211
16632,1245272,468211
16632,1244949,811211
16632,7853057,466112
16632,1930024,466112
16632,1839944,811211
16632,1921654,811211
16632,2122320,466212
16632,2229914,466112
16632,2202254,811410
16632,2411696,811211
16632,2103813,811211
16632,2507511,811410
16632,2018989,811211
16632,1991196,811219
16632,2718495,811410
16632,2778373,435311
16632,2923327,811211
16632,3454109,434225
16632,3470672,811211
16632,3450743,811211
16632,3553144,468211
16632,3547069,811211
16632,6386154,465216
16632,6384427,465216
16632,6386156,465216
16632,3948553,466212
16632,7506133,811410
16632,4018592,466212
16632,4023072,811211
16632,4020458,811211
16632,8058596,611161
16632,7221083,811211
16632,7892805,811410
16632,6416239,465216
16632,8069506,811211
16632,6413643,465216
16632,6415070,465216
16632,6415315,465216
16632,6415314,465216
16635,8942313,461130
16635,4303588,461130
16636,873612,433510
16644,9072203,468211
16645,9325122,485320
16647,6149986,236111
16648,4444151,322210
16649,6408508,466212
16649,6409705,466212
16649,6412013,466212
16649,6866657,466212
16649,4472799,466212
16660,241722,461121
16660,422672,461110
16660,1030414,311812
16660,790507,311520
16660,958499,311812
16660,797917,311812
16660,1000202,311830
16660,646135,311830
16660,7804858,311830
16660,7736029,461110
16660,851165,461110
16660,751260,461110
16660,7802006,461110
16660,672913,461121
16660,672914,461121
16660,756134,461150
16660,776822,461150
16660,752358,461150
16660,1025067,461110
16660,1008895,461110
16660,983379,461110
16660,656436,461110
16660,633060,461110
16660,8182955,461110
16660,890437,461190
16660,8625954,461190
16660,8522274,461110
16660,747186,461110
16660,875861,461110
16660,857595,461110
16660,769036,722518
16660,9219863,722511
16660,1058330,722515
16660,857597,722513
16660,9307841,312113
16660,6717421,434111
16660,7998450,434111
16660,6332286,431211
16660,1349683,466111
16660,6205842,522452
16660,1525885,311520
16660,8269660,461121
16660,1521688,461110
16660,7278157,461110
16660,2228825,431160
16660,1967767,461110
16660,2148556,463113
16660,2337096,461150
16660,8212579,461150
16660,9080745,467115
16664,7470185,315223
16664,1605792,315223
16664,1587244,315223
16664,2433867,463211
16664,7716748,465311
16664,2889299,315223
16668,3439608,313113
16672,51305,468211
16672,8589136,811129
16672,64006,467114
16672,167495,811129
16672,9359865,811129
16672,7467415,468211
16672,9108553,468211
16672,686110,436112
16672,9025411,468211
16672,8989922,811129
16672,2214257,468211
16672,9361838,811129
16672,8412919,811129
16672,7433416,468211
16672,7684575,811129
16672,3783731,811129
16672,8134038,811129
16672,7171342,811129
16672,7606126,436112
16672,8506965,468211
16680,109157,721113
16680,6742971,721113
16682,6156635,484231
16685,6880021,311340
16685,6700892,311340
16685,6359322,311340
16687,6384358,467111
16687,6385096,467111
16687,3636745,467111
16690,616774,468211
16690,814373,468211
16690,771694,468211
16690,8625276,468211
16690,1805296,468420
16690,3478677,468420
16690,3340662,468211
16691,3210308,467111
16691,4380446,467111
16692,6393263,468411
16695,8979883,713943
16695,6273101,311110
16695,9300658,311110
16695,7640355,722515
16695,9024795,722515
16696,2926981,811410
16697,2375909,811111
16701,765235,466212
16701,892114,466212
16717,6732021,435319
16729,8026953,541310
16732,3024815,466211
16733,7149387,621211
16733,7071988,621211
16733,7751966,621211
16733,8405321,621211
16733,1987118,621511
16733,6267387,435313
16733,7550903,621211
16734,1068201,315229
16734,1134501,316213
16734,1303109,315229
16734,1928452,311910
16734,7531582,337120
16734,2295926,531113
16734,2769577,327111
16734,2998490,339993
16734,6377092,313210
16734,3785400,339993
16734,6400159,311350
16734,4503107,312112
16738,6308240,722511
16738,8679306,722511
16741,8696373,561610
16745,6281285,721113
16745,6354399,721111
16748,988585,435419
16749,1030432,435419
16752,7631432,541211
16752,6349289,311520
16752,7960475,811111
16753,822666,325620
16755,9080433,434221
16759,6273085,721112
16760,7667733,541620
16760,6306487,434111
16760,6808921,325310
16760,4100341,611312
16760,4469965,611312
16765,8688975,332320
16766,2967483,561422
16772,538066,541330
16775,6143291,236111
16776,845998,467113
16778,9230629,541610
16781,9296281,236111
16784,2766554,467111
16784,2767255,467111
16784,4652267,467111
16789,3949196,466212
16789,3960002,466212
16789,3948425,466212
16789,8573106,466212
16791,3757552,467111
16792,1239383,315229
16794,6299656,332310
16794,1689010,434221
16794,9319495,468412
16794,9286556,332310
16797,9330269,236111
16797,7043659,323119
16797,38458,333999
16797,9118054,339999
16797,21571,465915
16797,6906069,621331
16797,6905318,813210
16797,7138609,465311
16797,7016889,531319
16797,8485803,541110
16797,7633809,541510
16797,8112142,611611
16797,153408,611622
16797,8317341,611698
16797,153393,611622
16797,7346106,611691
16797,74508,624191
16797,69495,624191
16797,151006,624191
16797,6977806,621421
16797,52747,624191
16797,108201,624191
16797,154917,624191
16797,149883,624191
16797,153394,713943
16797,7016955,713944
16797,67238,713944
16797,153409,713944
16797,153396,722515
16797,7346093,813210
16797,62671,931610
16797,160527,312112
16797,8403228,339950
16797,6288778,431130
16797,6288902,431130
16797,6289645,431130
16797,9130980,624111
16797,8767349,711131
16797,9362670,722515
16797,211032,315225
16797,7439783,323119
16797,7815730,522320
16797,202029,522320
16797,6873107,522320
16797,6873108,522320
16797,6873109,522320
16797,6873113,522320
16797,6886322,522320
16797,6886323,522320
16797,6882059,522320
16798,8990547,431180
16799,2296996,468211
16799,6209273,468420
16799,8742088,468211
16800,1690746,432120
16802,1632289,467111
16803,8505520,541310
16804,6339799,325610
16804,1753252,325610
16805,6810788,326191
16807,1813588,463212
16807,1662312,463211
16809,693773,465911
16809,2968367,465911
16811,3720083,332810
16812,6476807,467111
16812,3746811,467111
16815,17739,465213
16815,1228011,811493
16815,8697343,465213
16818,7999468,561320
16818,3667322,561110
16818,9324251,561330
16822,1608203,464111
16822,6768457,464111
16822,8579410,464111
16822,6845654,464111
16822,6845700,464111
16822,6847091,464111
16822,2368944,464111
16822,2402068,464111
16822,2405087,464111
16822,2485551,464111
16822,2486544,464111
16822,6848463,464111
16822,6850370,464111
16822,6853089,464111
16822,6852757,464111
16822,6848559,464111
16822,3087201,464111
16822,3088123,464111
16822,3102748,464111
16822,3103507,464111
16822,6846384,464111
16822,6845958,464111
16822,6845607,464111
16822,6845612,464111
16822,6374920,464111
16822,6447338,464111
16822,6717294,464111
16822,6717311,464111
16822,3205691,464111
16822,3209667,464111
