Index,codigo_1,codigo_2
26281,43328,238210
26282,8514865,332310
26283,4510,461150
26283,324098,461110
26283,784663,461150
26283,1036901,461150
26283,8942672,461150
26283,7185905,461150
26283,8820797,461150
26283,6436153,461150
26283,1629152,461150
26283,1741496,461150
26283,1877591,461110
26283,2315501,461110
26283,2253620,461150
26283,2367218,461110
26283,2109128,461150
26283,8249803,461150
26283,8949349,461150
26283,8673870,461150
26283,2257733,461110
26283,7106565,461130
26283,4186631,461150
26283,4208176,461150
26285,6988237,541510
26285,43295,541510
26286,18169,468311
26287,8387546,321920
26291,9318286,484129
26291,9328844,484119
26292,9304461,467113
26292,6758897,467113
26292,6767035,467113
26292,1932871,467113
26293,10846,431130
26294,51508,467113
26294,3809235,467114
26294,8248200,467113
26295,6142246,237111
26298,39945,484239
26300,42809,467111
26300,8310264,467111
26301,51784,811115
26302,23860,434221
26303,22838,465213
26303,35154,465213
26303,2872582,811493
26304,8797269,541510
26304,3821884,811121
26304,6866254,314992
26304,6397171,333510
26306,2564,315110
26310,8585616,435319
26311,7004890,561432
26311,6261706,431110
26311,7379326,461110
26311,9265490,461110
26313,8443689,114119
26313,6142241,236211
26313,9691,332320
26313,9314957,484129
26313,9093306,722515
26313,7048122,461110
26313,116043,466312
26313,78639,468213
26313,140423,461110
26313,7622393,464111
26313,6915273,468212
26313,6908641,531319
26313,7346056,561422
26313,7368812,713943
26313,8403081,722514
26313,77420,811191
26313,91654,811114
26313,152054,811114
26313,7377566,466410
26313,184977,468213
26313,8201236,541110
26313,6951212,722517
26313,6916184,811199
26313,8233355,238221
26313,7217247,465215
26313,8428167,461212
26313,8160947,465215
26313,268591,315223
26313,289192,332710
26313,7682764,434225
26313,227735,468211
26313,231202,461212
26313,7590600,722517
26313,7009926,812110
26313,234244,811111
26313,7393019,811111
26313,6965771,811191
26313,387475,315223
26313,445950,462112
26313,6932654,461110
26313,6914050,461212
26313,7734980,465912
26313,7071441,461110
26313,6224966,713943
26313,445575,812210
26313,423964,811410
