8065|6723280|311421|3307|6723280|14|JALISCO|120|Zapopan|0001|Zapopan|EMPRESAS TAJIN SA DE CV|EMPRESAS TAJIN SA DE CV|311421|Deshidratación de frutas y verduras|0 a 5 personas|CALLE|PARRAL|54|||COLONIA|SAN JUAN DE OCOTAN|||45019|0617|041|||WWW.TAJIN.COM|2016-01|20.70336029|-103.45143456||PRIVADA|CONSTANCIO HERNÁNDEZ|PRIVADA|SAN JUAN BAUTISTA|CALLE|ANILLO PERIFÉRICO NORTE MANUEL GÓMEZ MORÍN|14120311421000023001000000U4
8065|6339063|311940|3308|6339063|14|JALISCO|120|Zapopan|0001|Zapopan|TAJIN|EMPRESAS TAJIN SA DE CV|311940|Elaboración de condimentos y aderezos|251 y más personas|AVENIDA|DEL BAJÍO|5065|||COLONIA|EL BAJIO|||45019|397A|001|||WWW.TAJIN.COM|2010-07|20.70176596|-103.46062991||AVENIDA|VALLARTA EJE PONIENTE|CALLE|CAMINO ARENERO|CALLE|CAMINO ARENERO|14120311940000076002000000U1
8065|1634009|461140|3309|1634009|14|JALISCO|120|Zapopan|0001|Zapopan|TAJIN|TAJIN SA DE CV|461140|Comercio al por menor de semillas y granos alimenticios, especias y chiles secos|6 a 10 personas|AVENIDA|COLEGIO DEL AIRE|6395|||COLONIA|RINCONADA DEL BOSQUE|||45019|2064|002||||2014-12|20.71078401|-103.45776020||CALLE|5 DE MAYO|PROLONGACION|OCAMPO|CALLE|5 DE MAYO|14120461140000902000000000U3
