20728|6720409|461110|39178|6720409|09|CIUDAD DE MÉXICO|016|Miguel Hidalgo|0001|Miguel Hidalgo|THE GREEN CORNER|LA HOJA VERDE SA DE CV|461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|AVENIDA|HOMERO|1730|||COLONIA|LOS MORALES|||11510|0622|004||||2016-01|19.43669989|-99.20982003||CALLE|LUIS VIVES|CALLE|JAIME BALMES|AVENIDA|HORACIO|09016461110015826002000000U7
20728|6789914|461110|39179|6789914|09|CIUDAD DE MÉXICO|002|Azcapotzalco|0001|Azcapotzalco|THE GREEN CORNER BODEGA|LA HOJA VERDE SA DE CV|461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|CERRADA NORTE 85|156|||COLONIA|ELECTRICISTAS|||02060|0504|015||||2017-03|19.47405023|-99.17924105||CALLE|NORTE 89|CALLE|NORTE 87|CALLE|ASPIROS|09002461110024171000000000U7
20728|1076874|722519|39180|1076874|10|DURANGO|039|Nuevo Ideal|0001|Nuevo Ideal|LA HOJA VERDE||722519|Servicios de preparación de otros alimentos para consumo inmediato|0 a 5 personas|AVENIDA|JOSE RAMON VALDEZ||||COLONIA|ZONA CENTRO|||34420|0028|008|6771125576|||2010-07|24.88949079|-105.07334043||CALLE|BENITO JUAREZ|CALLE|GUADALUPE VICTORIA|AVENIDA|5 DE FEBRERO|10039465311000061010000000U7
20728|9064765|464113|39181|9064765|11|GUANAJUATO|007|Celaya|0001|Celaya|CENTRO NATURISTA LA HOJA VERDE||464113|Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios|0 a 5 personas|CALLE|PLAZA ANTONIO PLAZA|233|||COLONIA|CENTRO|||38000|121A|005||||2019-11|20.51701464|-100.80784569||CALLE|IGNACIO RAMIREZ|CALLE|JOSE MARIA PINO SUAREZ|CALLE|BELISARIO DOMÍNGUEZ|11007464113001751000000000U9
20728|8215382|464111|39182|8215382|11|GUANAJUATO|024|Pueblo Nuevo|0001|Pueblo Nuevo|LA HOJA VERDE||464111|Farmacias sin minisúper|0 a 5 personas|CALLE|MIGUEL HIDALGO|217|||COLONIA|ZONA CENTRO|||36890|0049|002||||2019-11|20.52445184|-101.37034598||CALLE|5 DE FEBRERO ORIENTE|CALLE|16 DE SEPTIEMBRE SUR|CALLE|16 DE SEPTIEMBRE SUR|11024464111000141000000000U3
