26145|74614|812110|44575|74614|02|BAJA CALIFORNIA|002|Mexicali|0001|Mexicali|ESTETICA UNISEX MIREYA||812110|Salones y clínicas de belleza y peluquerías|0 a 5 personas|AVENIDA|ISLAS ORCADAS|1953|||FRACCIONAMIENTO|JARDINES DEL LAGO|||21330|2867|034|6862511554|||2010-07|32.61428123|-115.47986757||AVENIDA|ISLA GALAPAGOS|AVENIDA|ISLAS MALVINAS|BOULEVARD|ANÁHUAC|02002812110000681000000000U6
26145|7512999|462112|44576|7512999|03|BAJA CALIFORNIA SUR|001|Comondú|0001|Ciudad Constitución|ABARROTES MIREYA||462112|Comercio al por menor en minisupers|0 a 5 personas|CALLE|VICENTE GUERRERO|0||0|COLONIA|LOS OLIVOS|||23600|367A|005||||2019-11|25.03507213|-111.68259348||CALLE|YUCATAN|CALLE|VERACRUZ|CALLE|NINGUNO|03001462112001891000000000U0
