27584|2635132|461212|53122|2635132|16|MICHOACÁN DE OCAMPO       |050|Maravatío|0001|Maravatío de Ocampo|MODELORAMA|COMERCIALIZADORA OPERADORA DE VINOS SA DE CV|461212|Comercio al por menor de cerveza|0 a 5 personas|CALLE|MELCHOR OCAMPO|411|||COLONIA|SAN MIGUEL|||61253|0037|028||||2014-12|19.88673189|-100.44387537||CALLE|NINGUNO|CALLE|BENITO JUAREZ|CALLE|CUAUHTÉMOC CÁRDENAS|16050461212000201000051420S4
27584|2691218|461212|53123|2691218|16|MICHOACÁN DE OCAMPO       |050|Maravatío|0001|Maravatío de Ocampo|MODELORAMA|COMERCIALIZADORA OPERADORA DE VINOS SA DE CV|461212|Comercio al por menor de cerveza|0 a 5 personas|PROLONGACION|FRANCISCO I. MADERO|1290|EDIFICIO SIN NOMBRE||COLONIA|MARAVATIO|||61250|0253|021|4474784828|||2010-07|19.89204333|-100.43042273||PRIVADA|NINGUNO|CALLE|NINGUNO|CALLE|MELCHOR OCAMPO|16050461212000061000051420S2
