3624|1711930|467111|30126|1711930|14|JALISCO|101|Tonalá|0001|Tonalá|FERRETERIA FERRERODA|FERRERODA DE HERMOSILLO SA DE CV|467111|Comercio al por menor en ferreterías y tlapalerías|0 a 5 personas|CALLE|LA BARCA|313||0|COLONIA|JALISCO|||45412|0772|025||||2014-12|20.67858751|-103.26353805||CALLE|TECALITLAN|CALLE|ETZATLAN|CALLE|LA BARCA|14101467111002961000000000U2
3625|1860132|434221|30127|1860132|14|JALISCO|039|Guadalajara|0001|Guadalajara|ACEROS TUBOS Y PERFILES|ACEROS TUBOS Y PERFILES SA DE CV|434221|Comercio al por mayor de materiales metálicos para la construcción y la manufactura|6 a 10 personas|CALLE|GIGANTES EJE|4019|||COLONIA|TETLAN|||44790|4480|040|3336054874|||2010-07|20.66013172|-103.27858110||AVENIDA|JAVIER MINA|CALLE|JARDINES DE SAN FRANCISCO|AVENIDA|JAVIER MINA|14039467111011002001039952S6
3625|1948243|434221|30128|1948243|14|JALISCO|098|San Pedro Tlaquepaque|0001|Tlaquepaque|ACEROS TUBOS Y PERFILES|ACEROS TUBOS Y PERFILES SA DE CV|434221|Comercio al por mayor de materiales metálicos para la construcción y la manufactura|11 a 30 personas|AVENIDA|SAN MARTIN|50|||COLONIA|LA DURAZNERA|||45588|1608|013|00000000000||WWW.ATYPSA.COM|2010-07|20.59499830|-103.32298060||CALLE|CALLE A CHAPALA|CALLE|LA NIÑA|CALLE|CRISTÓBAL COLÓN|14098434211001093010039952M1
