26145|525795|461110|44603|525795|08|CHIHUAHUA|036|Jiménez|0001|José Mariano Jiménez|ABARROTES MIREYA||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|MIGUEL ALEMAN||||COLONIA|AGUSTIN MELGAR|||33980|2415|028||||2010-07|27.11774887|-104.89894460||CALLE|IGNACIO ALLENDE|CALLE|JUAN A. ACOSTA|CALLE|LÁZARO CÁRDENAS|08036461110000471000000000U8
26145|629489|461110|44604|629489|08|CHIHUAHUA|037|Juárez|0001|Juárez|ABARROTES MIREYA||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|MURCIA|4409|||COLONIA|SANTA ROSA|||32250|3730|024||||2014-12|31.71619765|-106.47019520||CALLE|BELGICA|CALLE|ESPUELA FF. CC.|CALLE|SEVILLA|08037461110048101000000000U3
