32513|1964561|517311|43762|1964561|14|JALISCO|026|Concepción de Buenos Aires|0001|Concepción de Buenos Aires|TV REY DE OCCIDENTE|TV REY DE OCCIDENTE SA DE CV|517311|Operadores de servicios de telecomunicaciones alámbricas|0 a 5 personas|CALLE|ÁLVARO OBREGÓN NORTE|1|||PUEBLO|CENTRO|||49170|0051|026||||2010-07|19.97944292|-103.26146233||CALLE|CONSTITUCIÓN PONIENTE|CALLE|CORONA PONIENTE|CALLE|JUÁREZ NORTE|14026517112000011000007671S5
32513|6733808|517910|43763|6733808|14|JALISCO|120|Zapopan|0001|Zapopan|TV REY DE OCCIDENTE|TV REY DE OCCIDENTE SA DE CV|517910|Otros servicios de telecomunicaciones|11 a 30 personas|CALZADA|LÁZARO CÁRDENAS|3675|||FRACCIONAMIENTO|CHAPALITA|||45040|0547|034||||2016-10|20.66925703|-103.40258879||CALZADA|SAN DIONISIO|CALLE|SAN GILBERTO|CALLE|SANTA BEATRIZ|14120517110000251011000000S2
32513|6541032|517311|43764|6541032|14|JALISCO|057|La Manzanilla de la Paz|0001|La Manzanilla de la Paz|TV REY DE OCCIDENTE|TV REY DE OCCIDENTE SA DE CV|517311|Operadores de servicios de telecomunicaciones alámbricas|0 a 5 personas|CALLE|JUAREZ|318|||PUEBLO|CENTRO|||49460|0058|006||||2016-01|20.00434017|-103.15662635||CALLE|JUÁREZ|CALLE|JAVIER MINA|CALLE|JOSEFA ORTIZ DE DOMÍNGUEZ|14057517110000011000007671S4
