3969|1009420|461110|30825|1009420|09|CIUDAD DE MÉXICO|003|Coyoacán|0001|Coyoacán|ABARROTES LA FLOR DE HIDALGO||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|NINGUNO|17||0|COLONIA|SANTA URSULA COAPA|||04650|1124|020||||2010-07|19.30821083|-99.14522144||CALLE|MIGUEL HIDALGO|CALLE|MIGUEL HIDALGO|CALLE|BUENAVISTA|09003461110003341000000000U9
3969|8704240|461110|30826|8704240|09|CIUDAD DE MÉXICO|005|Gustavo A. Madero|0001|Gustavo A. Madero|ABARROTES LA FLOR DE HIDALGO||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CERRADA|CERRADA DEL TRIUNFO|28|||BARRIO|GUADALUPE TICOMAN|||07350|0417|002|5583798784|||2019-11|19.52038182|-99.12767851||CALLE|QUINTA CERRADA DEL CHIQUIHUITE|CERRADA|CHIQUIHUITE NUMERO 4|AVENIDA|ACUEDUCTO|09005461110076721000000000U9
