27844|8304049|465211|53730|8304049|02|BAJA CALIFORNIA|001|Ensenada|0139|Rodolfo Sánchez Taboada (Maneadero)|PUESTO MG||465211|Comercio al por menor de discos y casetes|0 a 5 personas|CALLE|NINGUNO||TIANGUIS, BAZAR O PULGA||COLONIA|RODOLFO SANCHEZ TABOADA MANEADERO|MERCADO COMUN DE MANEADERO|SN|22790|1096|006||||2019-11|31.72687144|-116.57794209|TIANGUIS, BAZAR O PULGA|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|CALLE|NINGUNO|02001465211000331000000000U6
27844|9296851|487110|53731|9296851|02|BAJA CALIFORNIA|001|Ensenada|0001|Ensenada|MG RENTA TOURS||487110|Transporte turístico por tierra|6 a 10 personas|AVENIDA|BLANCARTE|993|||COLONIA|ZONA CENTRO|||22800|0666|018|2484432|||2020-11|31.87209201|-116.61639735||CALLE|11|CALLE|12|AVENIDA|ALVARADO|02001487110000262000041335S1
