27535|8390028|812410|53054|8390028|14|JALISCO|039|Guadalajara|0001|Guadalajara|ESTACIONAMIENTO KAMILOS|OPERADORA MAQK SA DE CV|812410|Estacionamientos y pensiones para vehículos automotores|0 a 5 personas|CALLE|GARIBALDI|1328|||COLONIA|VILLASEÑOR|||44600|1096|004|3312791300||WWW.KAMILIOS333.COM|2019-11|20.68131550|-103.36687163||CALLE|GABRIEL RAMOS MILLAN|CALLE|JOSE CLEMENTE OROZCO|CALLE|JOAQUÍN ANGULO|14039812410008811000000000S3
27538|9297065|722514|53055|9297065|14|JALISCO|120|Zapopan|0001|Zapopan|ALIMENTOS DE FUEGO|ALIMENTOS DE FUEGO SA DE CV|722514|Restaurantes con servicio de preparación de tacos y tortas|51 a 100 personas|CALLE|OCCIDENTAL|23|||COLONIA|ATEMAJAC  DEL VALLE|||45190|3062|020||||2020-11|20.72262304|-103.35454578||AVENIDA|INSURGENTES|AVENIDA|FEDERALISMO|CALLE|OBREROS DE CANANEA|14120722514020765000053024S1
