23793|6758756|463113|35403|6758756|22|QUERÉTARO                               |014|Querétaro|0001|Santiago de Querétaro|CROCHET QUERETARO|ESTAMBRES CROCHET SA DE CV|463113|Comercio al por menor de artículos de mercería y bonetería|0 a 5 personas|BOULEVARD|BERNARDO QUINTANA|4607||13|COLONIA|LOS ALAMOS|PASEO QUINTANA|13|76160|2244|027||||2016-10|20.61091510|-100.38229893|OTRO CONGLOMERADO|BOULEVARD|JARDÍN|CIRCUITO|ENRAMADA|CALLE|ENREDADERA|22014463113002151000008824S5
23793|8719953|463111|35404|8719953|23|QUINTANA ROO|005|Benito Juárez|0001|Cancún|CROCHET|ESTAMBRES CROCHET SA DE CV|463111|Comercio al por menor de telas|0 a 5 personas|OTRO (ESPECIFIQUE)|NINGUNO||CENTRO Y PLAZA COMERCIAL||PRIVADA|ZONA HOTELERA|MARINA TOWN CENTER PUERTO CANCUN|B 06|77500|3483|025|||WWW.CROCHETSTOR.COM.MX|2019-11|21.16135229|-86.80982010|CENTRO Y PLAZA COMERCIAL|PRIVADA|NINGUNO|PRIVADA|NINGUNO|PRIVADA|NINGUNO|23005463111000261000000000S5
23793|8780077|463113|35405|8780077|23|QUINTANA ROO|005|Benito Juárez|0001|Cancún|CROCHET CANCÚN|ESTAMBRES CROCHET SA DE CV|463113|Comercio al por menor de artículos de mercería y bonetería|11 a 30 personas|AVENIDA|NINGUNO|102||0|BARRIO|PUERTO CANCUN|MARINA TOWN CENTER||77500|3483|025||||2019-11|21.15988778|-86.80766528|CENTRO Y PLAZA COMERCIAL|AVENIDA|NINGUNO|AVENIDA|NINGUNO|AVENIDA|NINGUNO|23005463113000363000008824S5
23793|8764362|463111|35406|8764362|24|SAN LUIS POTOSÍ        |028|San Luis Potosí|0001|San Luis Potosí|CROCHET|ESTAMBRES CROCHET SA DE CV|463111|Comercio al por menor de telas|0 a 5 personas|BOULEVARD|ANTONIO ROCHA CORDERO|360|ALTTUS CORPORATE CENTER & PLAZA||COLONIA|LOMA VERDE|ALTTUS CORPORATE CENTER & PLAZA|360|78214|3637|045||||2019-11|22.12928075|-101.01979690|EDIFICIO COMERCIAL Y DE SERVICIOS|CALLE|CALLE DE LA MARQUESA|BOULEVARD|ANTONIO ROCHA CORDERO|BOULEVARD|ANTONIO ROCHA CORDERO|24028463111000431000000000S5
23793|6775954|463113|35407|6775954|24|SAN LUIS POTOSÍ        |028|San Luis Potosí|0001|San Luis Potosí|CROCHET SAN LUIS POTOSI|ESTAMBRES CROCHET SA DE CV|463113|Comercio al por menor de artículos de mercería y bonetería|11 a 30 personas|AVENIDA|ANTONIO ROCHA CORDERO|360||111|COLONIA|VILLA ANTIGUA|ALTTUS||78214|3637|045||||2017-03|22.12982687|-101.01982223|CENTRO Y PLAZA COMERCIAL|AVENIDA|LA MARQUEZA|CALLE|LA MARQUEZA|CALLE|ANTONIO ROCHA CORDERO|24028463113002331001008824S1
23793|8518976|313112|35408|8518976|30|VERACRUZ DE IGNACIO DE LA LLAVE|044|Córdoba|0001|Córdoba|SWEET CROCHET ESTAMBRES||313112|Preparación e hilado de fibras blandas naturales|11 a 30 personas|CALLE|TRES|502|||COLONIA|CENTRO|||94500|0059|005||||2019-11|18.89264301|-96.93561072||AVENIDA|CINCO|AVENIDA|SIETE|CALLE|UNO|30044313112000013000000000U0
23793|4448932|463113|35409|4448932|30|VERACRUZ DE IGNACIO DE LA LLAVE|038|Coatepec|0001|Coatepec|ESTAMBRES Y PELUCHES CROCHET LUPITA GALVAN||463113|Comercio al por menor de artículos de mercería y bonetería|0 a 5 personas|AVENIDA|CONSTITUCION|17|||COLONIA|CENTRO|||91500|0085|028||||2010-07|19.45495482|-96.95763476||CALLE|SAN JOSE DEL CAMPILLO|CALLE|COLON|CALLE|5 DE MAYO|30038463113000111000000000U0
