3608|9017163|112511|30113|9017163|06|COLIMA|009|Tecomán|0790|Boca de Apiza [Granja Acuícola]|AGROINDUSTRIAS RAFER SA DE CV|AGROINDUSTRIAS RAFER SA DE CV|112511|Camaronicultura|51 a 100 personas|OTRO (ESPECIFIQUE)|CERRO DE ORTEGA BOCA DE APIZA |0||0|LOCALIDAD|EX HACIENDA BOCA DE APIZA|||28900|015A|800|3318110178|||2019-11|18.70683944|-103.75220583||OTRO (ESPECIFIQUE)|NIINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|06009112511000166000000000U5
3610|1950142|323119|30114|1950142|14|JALISCO|098|San Pedro Tlaquepaque|0001|Tlaquepaque|IMPRESIONES SIMOTIVA SA DE CV|SIMOTIVA SA DE CV|323119|Impresión de formas continuas y otros impresos|31 a 50 personas|CALLE|ANILLO PERIFERICO SUR||||COLONIA|ARTESANOS|||45590|1222|041|3336061222||WWW.SIMOTIVA.COM|2010-07|20.58366525|-103.33489433||CALLE|CALLE DEL ALBAñIL|CALLE|CALLE DEL CARPINTERO|CALLE|CALLE DEL JARDINERO|14098323119000484000000000U2
