21528|9359160|468211|12147|9359160|25|SINALOA|012|Mazatlán|0348|Villa Unión|MARZA REFACCIONES||468211|Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones|0 a 5 personas|CARRETERA|MAZATLAN-DURANGO||||LOCALIDAD|VILLA UNION|||82214|2760|009||||2021-05|23.19830293|-106.20680854||CALLE|HORTENSIA MORENO|CALLE|CUQUITA ANDRADE|CARRETERA|MAZATLAN-DURANGO|25012468211001901000000000U2
21528|6453307|468212|12148|6453307|25|SINALOA|012|Mazatlán|0001|Mazatlán|VENTA DE REFACCIONES PARA AUTOS MARZA|MARZA REFACCIONARIA |468212|Comercio al por menor de partes y refacciones usadas para automóviles, camionetas y camiones|0 a 5 personas|BOULEVARD|LUIS DONALDO COLOSIO MURRIETA||||COLONIA|ARBOLEDA 1|||82132|292A|006||||2010-07|23.26431460|-106.41400486||AVENIDA|AVENIDA DE LOS DELFINES|CALLE|CEDRO|PRIVADA|EL PINAR|25012468212000381000000000U6
21528|3963282|465213|12149|3963282|27|TABASCO|002|Cárdenas|0025|Poblado C-16 General Emiliano Zapata|TALLER DE BICICLETAS Y VENTAS DE REFACCIONES EL MARCE||465213|Comercio al por menor de bicicletas|0 a 5 personas|CALLE|10||||LOCALIDAD|POBLADO C 16 EMILIANO ZAPATA|||86484|106A|003|9981508484|||2010-07|18.11443365|-93.49617708||CERRADA|NINGUNO|CALLE|NINGUNO|CALLE|11|27002811493000521010000000U6
