14460|8413075|541890|8235|8413075|19|NUEVO LEÓN   |039|Monterrey|0001|Monterrey|PRINT CARDS|PRINT CARDS |541890|Servicios de rotulación y otros servicios de publicidad|0 a 5 personas|AVENIDA|NINGUNO|2001|||COLONIA|CERRADAS DE CUMBRES|||64349|5496|001|8110086203|||2019-11|25.74183938|-100.41231162||AVENIDA|PASEO DE LOS LEONES|AVENIDA|PASEO DE CUMBRES|AVENIDA|PASEO DE LOS LEONES|19039541890001791000000000U0
14460|8592672|532289|8236|8592672|21|PUEBLA|140|San Pedro Cholula|0001|Cholula de Rivadavia|TUTTO CARDS|FUN SHOP SA DE CV|532289|Alquiler de otros artículos para el hogar y personales|0 a 5 personas|PRIVADA|ALEJANDRA|512|CENTRO Y PLAZA COMERCIAL||LOCALIDAD|ALVARO OBREGON|EXPLANADA MOMOXPAN|512|72760|0319|007||||2019-11|19.07035275|-98.27729155|CENTRO Y PLAZA COMERCIAL|CALLE|MIGUEL HIDALGO|CALLE|PERIFERICO ECOLOGICO|CALLE|SIN REFERENCIA|21140532289000011000000000U2
