8065|6919948|461110|3311|6919948|15|MÉXICO                      |104|Tlalnepantla de Baz|0001|Tlalnepantla|MISCELANEA EL TAJIN||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|ALPINO MONTEROS|3056||319|COLONIA|LAZARO CARDENAS|||54189|1137|014||||2019-11|19.54735641|-99.11180685||CALLE|CLUB EXPLORADORES DE MEXICO|AVENIDA|SOCORRO ALPINO DE MEXICO|CALLE|ALPINO ERMITAÑO|15104461110046441000000000U4
8065|2155690|461110|3312|2155690|15|MÉXICO                      |104|Tlalnepantla de Baz|0001|Tlalnepantla|MISCELANEA TAJIN||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|PASEO DE LOS CIPRESES|15|||FRACCIONAMIENTO|VALLE DE LAS PIRAMIDES|||54130|1777|007||||2010-07|19.54293925|-99.17137960||CALLE|AHUEHUETES|PRIVADA|13|PRIVADA|27|15104461110004871000000000U3
8065|1989644|465311|3313|1989644|15|MÉXICO                      |122|Valle de Chalco Solidaridad|0001|Xico|PAPELERIA TAJIN||465311|Comercio al por menor de artículos de papelería|0 a 5 personas|CALLE|DURANGO|14|||COLONIA|SAN JUAN TLALPIZAHUAC|||56618|0885|033||||2010-07|19.32303550|-98.95441532||CALLE|ZACATECAS|CALLE|YUCATAN|CALLE|MICHOACÁN|15122465311005671000000000U7
8065|2077166|465311|3314|2077166|15|MÉXICO                      |122|Valle de Chalco Solidaridad|0001|Xico|PAPELERIA TAJIN||465311|Comercio al por menor de artículos de papelería|0 a 5 personas|AVENIDA|ALFREDO DEL MAZO|100|EDIFICIO SIN NOMBRE||COLONIA|JARDIN|||56617|0067|014||||2010-07|19.27893697|-98.94231941||CALLE|SUR 13|CALLE|SUR 14|CALLE|ORIENTE 2|15122314991000021000000000U4
