27845|3435631|461110|53765|3435631|21|PUEBLA|051|Chietla|0003|Atencingo|ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|6 a 10 personas|AVENIDA|INDEPENDENCIA|57|||LOCALIDAD|ATENCINGO|||74585|0247|001||||2010-07|18.51071351|-98.60670624||CALLEJON|DURANGO|CALLE|MATAMOROS|CALLE|ACEQUIA TAPADA|21051461110002852001000000U9
27845|3516153|461110|53766|3516153|21|PUEBLA|166|Tepeojuma|0001|Tepeojuma|ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|MARINA BLANCA|40|||LOCALIDAD|AGRICOLA INDEPENDENCIA|||74390|0052|031||||2010-07|18.72607030|-98.45791003||CALLE|EMILIANO ZAPATA|CALLE|LAZARO CARDENAS|CALLE|MARIANO PIÑA OLAYA|21166461110000381000000000U7
27845|8083194|461110|53767|8083194|21|PUEBLA|019|Atlixco|0001|Atlixco|TIENDA DE ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|CRISTINO ROSAS IYESCAS|22|||COLONIA|METEPEC|||74360|0748|012||||2019-11|18.93191968|-98.48269987||CALLE|REAL A SAN PEDRO|CALLE|NINGUNO|CALLE|AQUILES CÓRDOVA MORÁN|21019461110016541000000000U9
27845|3482903|461110|53768|3482903|21|PUEBLA|170|Tepeyahualco|0001|Tepeyahualco|TIENDA DE ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|TERCERA DE BENITO JUAREZ|12|||BARRIO|LOS POCITOS|||73990|0089|012||||2010-07|19.48949746|-97.49549433||CALLE|PLAZUELA DE LA REFORMA|CALLE|CARRIL DEL PAPALOAPAN|AVENIDA|FRANCISCO JAVIER MINA|21170461110000111000000000U0
27845|3527694|461110|53769|3527694|21|PUEBLA|006|Ahuacatlán|0001|Ahuacatlán|TIENDA DE ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|AVENIDA|INDEPENDENCIA|132|||LOCALIDAD|AHUACATLAN|||73330|003A|004||||2010-07|20.00771932|-97.85193216||ANDADOR|CALLEJON INDEPENDENCIA|CALLE|CENTENARIO|CALLE|CAMINO A COACULCO|21006461110000131000000000U4
