16147|6796353|466111|16601|6796353|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|AVANTI  AGUAS CALIENTES|R TORRES SA DE CV|466111|Comercio al por menor de muebles para el hogar|0 a 5 personas|AVENIDA|UNIVERSIDAD|1909|||COLONIA|SAN JOSE DEL ARENAL|||20130|2278|024||||2017-11|21.90675074|-102.30934820||CALLE|TEPEZALÁ|CALLE|ASIENTOS|CALLE|SAN JUAN DE LOS LAGOS|01001466111003173001008436S1
16147|22500|463211|16602|22500|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|B C R MODAS||463211|Comercio al por menor de ropa, excepto de bebé y lencería|0 a 5 personas|CALLE|GENERAL GUADALUPE VICTORIA|415|CENTRO Y PLAZA COMERCIAL|15|COLONIA|ZONA CENTRO|CENTRO COMERCIAL PLAZA MESONES|15|20000|0572|018||||2010-07|21.88508690|-102.29868352|CENTRO Y PLAZA COMERCIAL|CALLE|LARREATEGUI|CALLE|VALENTIN GOMEZ FARIAS|CALLE|5 DE MAYO|01001432120000221000000000U3
