29208|34341|522110|48567|34341|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|0 a 5 personas|AVENIDA|5 de Mayo|0||0|FRACCIONAMIENTO|CENTRO|CENTRO COMERCIAL VILLASUNCION|SN|20000|0638|014|||WWW.SANTANDERMEXICO.COM.MX|2014-12|21.88222470|-102.29709305|CENTRO Y PLAZA COMERCIAL|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|01001522110001492001041000S1
29208|21685|522110|48568|21685|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|6 a 10 personas|AVENIDA|Universidad|811||0|FRACCIONAMIENTO|BOSQUES DEL PRADO SUR|||20130|2278|025|||WWW.SANTANDERMEXICO.COM.MX|2011-03|21.91144486|-102.31152285||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|01001522110001193001041000S5
29208|9223365|522110|48569|9223365|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|6 a 10 personas|OTRO (ESPECIFIQUE)|Convención de 1914 Norte|1702||0|FRACCIONAMIENTO|SAN CAYETANO|||20010|0286|034|||WWW.SANTANDERMEXICO.COM.MX|2020-04|21.89600739|-102.30982295||OTRO (ESPECIFIQUE)|FUNDICION|CALLE|CARLOS SAGREDO|CALLE|San Francisco|01001522110007222000041000S6
29208|9223372|522110|48570|9223372|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|6 a 10 personas|AVENIDA|Universidad|940||0|FRACCIONAMIENTO|BOSQUES DEL PRADO SUR|||20130|2278|026|||WWW.SANTANDERMEXICO.COM.MX|2020-04|21.91206143|-102.31179123||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|01001522110007292000041000S9
29208|42455|522110|48571|42455|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|0 a 5 personas|AVENIDA|Las Américas|0||0|FRACCIONAMIENTO|LA FUENTE|||20239|084A|009|||WWW.SANTANDERMEXICO.COM.MX|2011-03|21.87078636|-102.30179644||OTRO (ESPECIFIQUE)|Brasilia|CALLE|República de Ecuador|CALLE|República de Uruguay|01001522110000091001041000S2
29208|21686|522110|48572|21686|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|0 a 5 personas|AVENIDA|Independencia|0||0|FRACCIONAMIENTO|JARDINES DE LA CONCEPCION|||20120|2403|030|||WWW.SANTANDERMEXICO.COM.MX|2010-07|21.92214812|-102.29797645||OTRO (ESPECIFIQUE)|Cordillera de los Alpes Sur|CALLE|Montes Himalaya|CALLE|Cordillera de los Alpes Sur|01001522110000121001041000S7
29208|9223370|522110|48573|9223370|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|6 a 10 personas|AVENIDA|Las Américas|0||0|FRACCIONAMIENTO|VALLE DORADO|||20235|0939|022|||WWW.SANTANDERMEXICO.COM.MX|2020-04|21.86378847|-102.30341728||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|01001522110007272000041000S1
