27845|2166804|461110|53754|2166804|15|MÉXICO                      |058|Nezahualcóyotl|0001|Ciudad Nezahualcóyotl|CASA SANCHEZ ABARROTES||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|AVENIDA|AMANECER RANCHERO|99|||COLONIA|BENITO JUAREZ|||57000|0613|020|5585362302|||2010-07|19.40920917|-99.01197539||CALLE|LAS CORONELAS|CALLE|MONEDITA DE ORO|CALLE|CIELITO LINDO|15058461110025521000000000U6
27845|2697112|461110|53755|2697112|16|MICHOACÁN DE OCAMPO       |112|Zitácuaro|0001|Heróica Zitácuaro|ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|5 DE MAYO SUR|9|MERCADO PUBLICO|44|COLONIA|ZITACUARO CENTRO|MELCHOR OCAMPO|44|61500|0154|013||||2010-07|19.43747227|-100.35701302|MERCADO PUBLICO|AVENIDA|MIGUEL HIDALGO PONIENTE|CALLE|MELCHOR OCAMPO PONIENTE|CALLE|DOCTOR EMILIO GARCÍA SUR|16112461140000171010000000U0
