11482|2014715|531113|21106|2014715|15|MÉXICO                      |058|Nezahualcóyotl|0001|Ciudad Nezahualcóyotl|SALON DE FIESTAS SOCIALES CEREZO|SALON DE FIESTAS SOCIALES CEREZO SA DE CV|531113|Alquiler sin intermediación de salones para fiestas y convenciones|0 a 5 personas|CALLE|VALLE DEL CEREZO|92|||COLONIA|VALLE DE ARAGÓN|||57100|0030|017|5557806217|||2010-07|19.49305961|-99.06031075||CALLE|AVENIDA VALLE DEL YANG-TSE|AVENIDA|VALLE DEL YUKON|CALLE|VALLE DEL COLORADO|15058531113002293001000000U9
11483|7407943|811199|21107|7407943|01|AGUASCALIENTES|006|Pabellón de Arteaga|0001|Pabellón de Arteaga|ESPARZA EXPRESS MANTENIMIENTO PREVENTIVO Y VENTA DE INSUMOS||811199|Otros servicios de reparación y mantenimiento de automóviles y camiones|0 a 5 personas|CALLE|VID|99|||FRACCIONAMIENTO|VERGEL DEL VALLE|||20678|023A|033|4493347611|||2019-11|22.14847198|-102.28730156||CIRCUITO|PARRAS|AVENIDA|CESAREO RUIZ REYES|CIRCUITO|PARRAS|01006811199000061000000000U7
