14300|9313356|485111|7933|9313356|20|OAXACA|039|Heroica Ciudad de Huajuapan de León|0001|Heroica Ciudad de Huajuapan de León|TURISTICOS SUBURBAN GUELAGUETZA|TURISTICOS SUBURBAN GUELAGUETZA |485111|Transporte colectivo urbano y suburbano de pasajeros en autobuses de ruta fija|6 a 10 personas|PRIVADA|PRIVADA DE NUYOO||||COLONIA|CENTRO|||69000|013A|003||||2020-11|17.80964924|-97.77509939||CALLE|BRAVO|CALLE|COLON|CALLE|COLÓN|20039485111000182000000000U9
14300|3937826|461110|7934|3937826|26|SONORA|018|Cajeme|0001|Ciudad Obregón|ABARROTES SUBURBAN||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|PASEO MIRAVALLE|1499||0|COLONIA|MIRAVALLE|||85090|2010|020||||2010-07|27.47715218|-109.92404197||CALLE|VALLE ENCANTADO|CALLE|VALLE DEL BRAVO|CALLE|VALLE DEL BRAVO|26018461110012341000000000U5
