3969|638379|461110|30827|638379|09|CIUDAD DE MÉXICO|005|Gustavo A. Madero|0001|Gustavo A. Madero|ABARROTES LA FLOR DE HIDALGO||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|HUASCARAN|8|EDIFICIO SIN NOMBRE|1|COLONIA|VISTA HERMOSA|||07187|3229|026|5553847056|||2010-07|19.54580000|-99.12263130||CALLE|HEDRON|CALLE|BREZO|CALLE|LOMA DE LA LUNA|09005461110025701000000000U3
3969|786345|461121|30828|786345|09|CIUDAD DE MÉXICO|005|Gustavo A. Madero|0001|Gustavo A. Madero|CARNICERIA Y TOCINERIA LA FLOR DE HIDALGO||461121|Comercio al por menor de carnes rojas|0 a 5 personas|CALLE|FRAY JUAN DE ZUMARRAGA||MERCADO PUBLICO||COLONIA|VILLA GUSTAVO A MADERO|MERCADO ZONA VILLA 34|43|07020|1275|001|5557483477|||2010-07|19.48299991|-99.11557028|MERCADO PUBLICO|CALZADA|CALZADA DE LOS MISTERIOS|CALLE|5 DE FEBRERO|AVENIDA|CANTERA|09005461121006871000000000U4
