29208|9223371|522110|48562|9223371|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|6 a 10 personas|OTRO (ESPECIFIQUE)|Universidad|110||0|FRACCIONAMIENTO|LOMAS DEL CAMPESTRE 1A SECCION|||20129|1960|016|||WWW.SANTANDERMEXICO.COM.MX|2020-04|21.92377581|-102.31739613||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|01001522110007282000041000S0
29208|9223380|522110|48563|9223380|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|6 a 10 personas|OTRO (ESPECIFIQUE)|5 de Mayo|0||0|COLONIA|ZONA CENTRO|||20000|0638|014|||WWW.SANTANDERMEXICO.COM.MX|2020-04|21.88225659|-102.29710870||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|01001522110007372000041000S9
29208|9223358|522110|48564|9223358|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|BANCO SANTANDER|BANCO SANTANDER MEXICO INSTITUCION DE BANCA MULTIPLE GRUPO FINANC SA|522110|Banca múltiple|0 a 5 personas|AVENIDA|Convención de 1914 Norte|702||0|FRACCIONAMIENTO|SAN CAYETANO|||20010|0286|034|||WWW.SANTANDERMEXICO.COM.MX|2020-04|21.89566398|-102.31053950||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|01001522110007151000041000S7
