14267|323756|463211|7873|323756|06|COLIMA|010|Villa de Álvarez|0001|Ciudad de Villa de Álvarez|TIENDA DE ROPA MODAS EL PORTAL||463211|Comercio al por menor de ropa, excepto de bebé y lencería|0 a 5 personas|AVENIDA|GENERAL MANUEL ALVAREZ|24||0|COLONIA|CENTRO|||28970|0108|023||||2010-07|19.26425762|-103.73568020||CALLE|LEANDRO VALLE|CALLE|CRISTOBAL COLON|CALLE|MATAMOROS|06010463211000051000000000U9
14267|6870027|463215|7874|6870027|09|CIUDAD DE MÉXICO|010|Álvaro Obregón|0001|Álvaro Obregón|TODO MODA IS PORTAL SAN ANGEL|BIJOU MEXICO SA DE CV|463215|Comercio al por menor de bisutería y accesorios de vestir|0 a 5 personas|AVENIDA|REVOLUCIÓN|1267|||COLONIA|ALPES|||01040|0987|016||||2019-04|19.36083350|-99.18955807||CALLE|CÓNDOR|CALLE|CORREGIDORA|CALLE|ANILLO PERIFÉRICO (ADOLFO LÓPEZ MATEOS)|09010463215000831000003383S2
14267|6870030|463215|7875|6870030|09|CIUDAD DE MÉXICO|002|Azcapotzalco|0001|Azcapotzalco|TODO MODA PORTAL VALLEJO|BIJOU MEXICO SA DE CV|463215|Comercio al por menor de bisutería y accesorios de vestir|0 a 5 personas|CALZADA|1 Poniente (Calzada Vallejo)|296||0|COLONIA|VALLEJO|PARQUE VALLEJO||02940|0580|018||||2019-04|19.46805687|-99.14419919|OTRO CONGLOMERADO|CALLE|3|CALLE|Cuauhtémoc|CALLE|32|09002463215000661000003383S0
14267|6870029|463215|7876|6870029|09|CIUDAD DE MÉXICO|015|Cuauhtémoc|0001|Cuauhtémoc|TODO MODA TM PORTAL CENTRO|BIJOU MEXICO SA DE CV|463215|Comercio al por menor de bisutería y accesorios de vestir|0 a 5 personas|CALLE|LORENZO BOTURINI|258|||COLONIA|TRANSITO|||06820|1074|001||||2019-04|19.41750910|-99.12985864||CALLE|FRANCISCO J. CLAVIJERO|CALLE|TOPACIO|CALLE|PROLONGACIÓN RAFAEL ÁNGEL DE LA PEÑA|09015463215020082001003383S7
