14127|7729217|311830|7649|7729217|09|CIUDAD DE MÉXICO|012|Tlalpan|0001|Tlalpan|TORTILLERIA CARRASCO||311830|Elaboración de tortillas de maíz y molienda de nixtamal|0 a 5 personas|CALLE|PRIMERA NORTE|197|||COLONIA|ISIDRO FABELA|||14030|0163|014|5560497743|||2019-11|19.30003970|-99.17072031||CALLE|6 ORIENTE|CALLE|7 ORIENTE|PERIFERICO|BOULEVARD ADOLFO RUÍZ CORTINES|09012311830007431000000000U0
14130|9228197|484129|7650|9228197|08|CHIHUAHUA|037|Juárez|0001|Juárez|TRANSPORTES SOTO|TRANSPORTES SOTO E HIJOS SA DE CV|484129|Otro autotransporte foráneo de carga general|0 a 5 personas|AVENIDA|MANUEL J. CLOUTHIER (JILOTEPEC)||||PARQUE INDUSTRIAL|RIO BRAVO|||32557|2357|004||||2020-04|31.65474086|-106.34344067||CALLE|RIO CANDELARIA|BOULEVARD|CUATRO SIGLOS|PROLONGACION|LIBRAMIENTO INDEPENDENCIA|08037484210000141000041400S6
