8082|8901148|541330|3348|8901148|29|TLAXCALA|010|Chiautempan|0001|Santa Ana Chiautempan|INGENIERIA Y COMUNICACIONES INTELIGENTES|ISISA SA DE CV|541330|Servicios de ingeniería|0 a 5 personas|CALLE|LA PAZ|122|||BARRIO|TLAPACOYAC|||90800|0471|021||||2019-11|19.32205179|-98.19545657||CALLE|CAMINO DE JESUS|AVENIDA|IGNACIO PICAZO NORTE|AVENIDA|IGNACIO PICAZO NORTE|29010541330000041000000000U7
8083|3507829|434211|3349|3507829|21|PUEBLA|053|Chignahuapan|0001|Ciudad de Chignahuapan|BODEGA DE IMPULSORA DE MATERIALES ARESMA||434211|Comercio al por mayor de cemento, tabique y grava|0 a 5 personas|CALLE|EMILIANO ZAPATA.||||BARRIO|CHIGNAHUAPAN CENTRO|||73300|0218|005|7972982323|||2010-07|19.84630002|-98.03066127||PRIVADA|EMILIANO ZAPATA|CALLE|MANUEL RIVERA ANAYA.|OTRO (ESPECIFIQUE)|NINGUNO|21053434211000021000000000S9
