8159|6281956|462112|3606|6281956|01|AGUASCALIENTES|001|Aguascalientes|0001|Aguascalientes|EXTRA G SIGLO XXI II|TIENDAS EXTRA SA DE CV|462112|Comercio al por menor en minisupers|6 a 10 personas|AVENIDA|Siglo XXI|3805||0|COLONIA|VICENTE GUERRERO|||20286|4147|003|||WWW.CIRCLEK.COM.MX|2010-07|21.84307348|-102.31646914||AVENIDA|PALMAS DE GUINEA|AVENIDA|VILLAS DE SAN ANTONIO|CALLE|NINGUNO|01001462112001172001003320S7
8159|46386|464111|3607|46386|01|AGUASCALIENTES|001|Aguascalientes|0239|General José María Morelos y Pavón (Cañada Honda)|FARMACIA G I||464111|Farmacias sin minisúper|0 a 5 personas|CALLE|EMILIO RANGEL||||COLONIA|CENTRO|||20320|419A|003|4492638432|||2014-12|22.00037158|-102.20021322||CALLE|PROFESOR EDMUNDO GAMEZ OROZCO|CALLE|J. GUADALUPE POSADA|CALLE|EMILIO RANGEL|01001464111002591000000000U7
