13838|9010993|811211|25633|9010993|09|CIUDAD DE MÉXICO|013|Xochimilco|0001|Xochimilco|SERVICIO EN ELECTRONICA RANGEL|CARRETERA XOCHIMILCO TULYEHUALCO 8122 |811211|Reparación y mantenimiento de equipo electrónico de uso doméstico|0 a 5 personas|AVENIDA|CARRETERA XOCHIMILCO-TULYEHUALCO|8122||0|PUEBLO|SANTA CRUZ ACALPIXCA|||16500|1154|020||||2019-11|19.24630110|-99.07629591||CALLE|PEDRO BENAVIDES|CALLE|CALLEJON LA PLANTA|AVENIDA|MÉXICO|09013811211000881000000000U9
13843|790239|468211|25634|790239|09|CIUDAD DE MÉXICO|005|Gustavo A. Madero|0001|Gustavo A. Madero|COMPRA VENTA DE REFACCIONES AUTOMOTRICES|HERMANOS ARROYO SA DE CV|468211|Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones|0 a 5 personas|CALLE|ORIENTE 87|3029||0|COLONIA|MARTIREZ DE RIO BLANCO|||07880|2199|017|5557512672|||2010-07|19.45944526|-99.11407639||EJE VIAL|2 ORIENTE (HONORABLE CONGRESO DE LA UNION)|CALLE|NORTE 60-A|CALLE|NINGUNO|09005468211004421000000000U2
13843|2576880|461121|25635|2576880|16|MICHOACÁN DE OCAMPO       |046|Juárez|0001|Benito Juárez|CARNICERÍA HERMANOS ARROYO||461121|Comercio al por menor de carnes rojas|0 a 5 personas|CALLE|VENUSTIANO CARRANZA||||COLONIA|CENTRO|||61570|0034|005||||2010-07|19.31251862|-100.43428031||CALLE|ZARAGOZA|CALLE|BENITO JUAREZ|CALLE|ZARAGOZA|16046461121000041000000000U5
