27845|1524886|461110|53747|1524886|13|HIDALGO|004|Agua Blanca de Iturbide|0001|Agua Blanca de Iturbide|ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CARRETERA|AGUA BLANCA-HUAYACOCOTLA||||COLONIA|EL VIVERO|||43460|0045|013||||2010-07|20.35490809|-98.36198001||PRIVADA|VIOLETA|PRIVADA|NINGUNO|CALLE|LA CAMELIA|13004461110000061000000000U8
27845|1625243|461110|53748|1625243|13|HIDALGO|067|Tezontepec de Aldama|0008|Panuaya|ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CERRADA|BELISARIO DOMINGUEZ||||COLONIA|PANUAYA|||42760|0416|019||||2010-07|20.19644259|-99.27246756||AVENIDA|BELISARIO DOMINGUEZ|PROLONGACION|JOSE MARIA MORELOS|CALLE|NINGUNO|13067461110002501000000000U8
27845|1560297|461110|53749|1560297|13|HIDALGO|067|Tezontepec de Aldama|0010|San Gabriel|TIENDA DE ABARROTES CASA SANCHEZ||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|BENITO JUAREZ||||LOCALIDAD|SAN GABRIEL|||42770|0539|006||||2014-12|20.17622503|-99.33756620||CERRADA|NINGUNO|CERRADA|NINGUNO|AVENIDA|REFORMA|13067461110005011000000000U5
