26145|9254241|465311|44591|9254241|06|COLIMA|007|Manzanillo|0021|El Colomo|PAPELERIA MIREYA S||465311|Comercio al por menor de artículos de papelería|0 a 5 personas|CALLE|VENUSTIANO CARRANZA|24|||EJIDO|EL COLOMO|||28800|0916|025||||2020-11|19.06115358|-104.25864286||CALLE|IGNACIO ZARAGOZA|CALLE|RAMON MORAN|AVENIDA|ADOLFO LÓPEZ MATEOS|06007465311002841000000000U3
26145|318509|541110|44592|318509|06|COLIMA|002|Colima|0001|Colima|DESPACHO JURIDICO ABOGADA MIREYA COBIAN ALCARAZ||541110|Bufetes jurídicos|0 a 5 personas|CALLE|IGNACIO ZARAGOZA|367|||BARRIO|LERDO DE TEJADA|||28000|077A|022||||2010-07|19.23957562|-103.72131185||CALLE|CADENAS|CALLE|LEANDRO VALLE|CALLE|VICENTE GUERRERO|06002541110000951000000000U7
