14191|6700723|467113|7736|6700723|15|MÉXICO                      |081|Tecámac|0019|Ojo de Agua|FESTER|COMERCIALIZADORA MARGUS UR SA|467113|Comercio al por menor de pintura|6 a 10 personas|CALZADA|CALZADA DE LA HACIENDA|25||85|FRACCIONAMIENTO|OJO DE AGUA|||55770|0128|023|59382500||WWW.IMPERMILO.COM|2016-01|19.67704966|-99.02741682||CALLE|CHABACANOS|CALLE|DURAZNOS|CALLE|PASEO ACUEDUCTO|15081467113000631001000000U2
14192|7564629|467111|7737|7564629|14|JALISCO|067|Puerto Vallarta|0001|Puerto Vallarta|FERRE ELECTRICA JUNIOR||467111|Comercio al por menor en ferreterías y tlapalerías|0 a 5 personas|AVENIDA|PAVO REAL|507|||COLONIA|PRESIDENTES MUNICIPALES|||48344|1777|017||||2019-11|20.63728886|-105.20909284||CALLE|PAVO REAL|CALLE|ROBERTO CONTRERAS|CALLE|LUIS RAVELA ICAZA|14067467111002661000000000U1
14192|7914834|467111|7738|7914834|15|MÉXICO                      |051|Lerma|0001|Lerma de Villada|FERRE-ELECTRICA JUNIOR||467111|Comercio al por menor en ferreterías y tlapalerías|0 a 5 personas|AVENIDA|REVOLUCION|0||0|COLONIA|SAN ISIDRO|||52000|0275|006||||2019-11|19.29480527|-99.50975382||CALLE|SIMON BOLIVAR|CERRADA|REVOLUCION|CALLE|ISABEL LA CATOLICA|15051467111001341000000000U4
