6035|7527660|722512|34678|7527660|30|VERACRUZ DE IGNACIO DE LA LLAVE|032|Catemaco|0001|Catemaco|MARISCOS LA BAMBA||722512|Restaurantes con servicio de preparación de pescados y mariscos|0 a 5 personas|CALLE|MATAMOROS||||COLONIA|CATEMACO CENTRO|||95870|0081|030||||2019-11|18.42025768|-95.11081383||CALLE|GUILLERMO PRIETO|CALLEJON|PROFESOR SANTIAGO GARCIA MARTINEZ|CALLE|FRANCISCO JAVIER MINA|30032722512000071000000000U9
6035|4338597|722512|34679|4338597|30|VERACRUZ DE IGNACIO DE LA LLAVE|039|Coatzacoalcos|0001|Coatzacoalcos|MARISCOS LA BAMBA||722512|Restaurantes con servicio de preparación de pescados y mariscos|0 a 5 personas|CALLE|NARANJOS||||COLONIA|MIGUEL HIDALGO|||96557|149A|033||||2014-12|18.12824483|-94.47003037||CALLE|NUECES|CALLE|COCOS|CALLE|LIMONES|30039722512000231000000000U4
