25419|3436132|461110|57601|3436132|21|PUEBLA|161|Tepanco de López|0005|San Bartolo Teontepec|MISCELANEA VICTOR||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|5 DE MAYO NORTE|2||0|BARRIO|BARRIO SEGUNDO|||75809|0200|003||||2010-07|18.48952592|-97.52271880||PRIVADA|NINGUNO|AVENIDA|SAN BARTOLOME|CALLE|EMILIANO ZAPATA|21161461110000661000000000U3
25419|3537054|461110|57602|3537054|21|PUEBLA|099|Cañada Morelos|0001|Morelos Cañada|MISCELANEA VICTOR||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|MORELOS|16|||COLONIA|VILLA MORELOS CAÑADA|||75580|0132|017|2494876133|||2010-07|18.73432372|-97.42229440||CALLE|CAMINO NACIONAL|CALLE|NINGUNO|CALLE|JUÁREZ|21099461110000821000000000U5
