23793|6373756|463113|35396|6373756|16|MICHOACÁN DE OCAMPO       |053|Morelia|0001|Morelia|CROCHET ALTOZANO|ESTAMBRES CROCHET SA DE CV|463113|Comercio al por menor de artículos de mercería y bonetería|0 a 5 personas|AVENIDA|PASEO ALTOZANO|1000||60|COLONIA|DESARROLLO MONTAÑA MONARCA|ALTOZANO|60|58350|5453|001||||2014-12|19.67467817|-101.16585421|OTRO CONGLOMERADO|AVENIDA|MONTAÑA MONARCA NORTE|AVENIDA|MONTAÑA MONARCA NORTE|OTRO (ESPECIFIQUE)|PASEO ALTOZANO|16053463113001481000008824S3
23793|6373747|463113|35397|6373747|19|NUEVO LEÓN   |039|Monterrey|0001|Monterrey|CROCHET CUMBRES|ESTAMBRES CROCHET SA DE CV|463113|Comercio al por menor de artículos de mercería y bonetería|6 a 10 personas|CALLE|PASEO DE LA VICTORIA|2968||0|COLONIA|CUMBRES QUINTO SECTOR|||64610|3536|008||||2014-12|25.72235594|-100.39229832||CALLE|CRISTÓBAL GUERRA|CALLE|GUILLERMO BAFFIN|CALLE|MARCOS DE NIZA|19039463113002051001008824S9
23793|6758670|463113|35398|6758670|19|NUEVO LEÓN   |046|San Nicolás de los Garza|0001|San Nicolás de los Garza|CROCHET LA FE|ESTAMBRES CROCHET SA DE CV|463113|Comercio al por menor de artículos de mercería y bonetería|6 a 10 personas|AVENIDA|CARRETERA MIGUEL ALEMÁN|200||8|COLONIA|TALAVERNA|||66473|0790|001||||2016-10|25.71734509|-100.21822668||AVENIDA|ABREVADERO|CALLE|NINGUNO|AVENIDA|DE LA TROJE|19046463113000801001008824S4
23793|6758722|463113|35399|6758722|19|NUEVO LEÓN   |039|Monterrey|0001|Monterrey|CROCHET SERENA|ESTAMBRES CROCHET SA DE CV|463113|Comercio al por menor de artículos de mercería y bonetería|6 a 10 personas|CARRETERA|NACIONAL|500||123|COLONIA|VALLE ALTO|PUEBLO SERENA||64989|3023|001||||2016-10|25.57678397|-100.24720530|CENTRO Y PLAZA COMERCIAL|CARRETERA|HECTOR GOMEZ GONZALEZ|CALLE|NINGUNO|OTRO (ESPECIFIQUE)|ACUEDUCTO|19039463113002601001008824S1
