11476|2824185|722519|21103|2824185|17|MORELOS|011|Jiutepec|0001|Jiutepec|CLUB NUTRICIONAL GÉNESIS HERBALIFE||722519|Servicios de preparación de otros alimentos para consumo inmediato|0 a 5 personas|CALLE|PASEO DE LOS TULIPANES|18|MERCADO PUBLICO|46|UNIDAD HABITACIONAL|CAMPESTRE|MERCADO DE LA CAMPESTRE|46|62553|0334|001||||2014-12|18.89246455|-99.17773157|MERCADO PUBLICO|CALLE|PASEO DE LOS LIRIOS|CALLE|PASEO DE LAS VIOLETAS|CALLE|LAURELES|17011722519000911000000000U2
11478|9293769|434225|21104|9293769|09|CIUDAD DE MÉXICO|016|Miguel Hidalgo|0001|Miguel Hidalgo|AUXILIAR DE CONTROLES ELECTRONICOS INDUSTRIALES|CONTROLES ELECTRONICOS INDUSTRIALES SA DE CV|434225|Comercio al por mayor de equipo y material eléctrico|0 a 5 personas|CALLE|IGNACIO ALLENDE|201|||COLONIA|ARGENTINA ANTIGUA|||11270|0247|028||||2020-11|19.45424861|-99.20564850||CALLE|PRIVADA ÁNGEL SILVA|CALLE|LAGO MUSTERS|CALLE|LAGO CANEGUIN|09016434225001501000000000U2
