25419|8307969|461110|57603|8307969|21|PUEBLA|114|Puebla|0218|Santa María Xonacatepec|MISCELANEA VICTOR||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|AVENIDA|GUADALUPE VICTORIA|284||0|COLONIA|SANTA MARIA XONACATEPEC|||72229|6233|015||||2019-11|19.08721172|-98.10228816||CALLE|MIGUEL NEGRETE|CALLE|CUAUHTEMOC|CALLE|MIGUEL NEGRETE|21114461110146031000000000U3
25419|8307885|461110|57604|8307885|21|PUEBLA|114|Puebla|0001|Heroica Puebla de Zaragoza|MISCELANEA VICTOR MANUEL||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|ANDADOR|JOSE M PONCE|17||0|COLONIA|INFONAVIT MANUEL RIVERA ANAYA|||72309|2368|001||||2019-11|19.05591631|-98.14948005||ANDADOR|MIGUEL LOPEZ PEREZ|OTRO (ESPECIFIQUE)|NINGUNO|CALLE|NINGUNO|21114461110145901000000000U8
25419|8207306|461110|57605|8207306|24|SAN LUIS POTOSÍ        |013|Ciudad Valles|0001|Ciudad Valles|MISCELANEA VICTOR||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|GALEANA|1612|||COLONIA|HIDALGO|||79080|0466|052||||2019-11|21.97287412|-99.01296944||CALLE|VASCO DE QUIROGA|CALLE|BERLIN|CALLE|FRUCTUOSO LÓPEZ CÁRDENAS|24013461110017931000000000U1
25419|4097062|461110|57606|4097062|28|TAMAULIPAS|038|Tampico|0001|Tampico|MISCELANEA VICTOR||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|HEROICO COLEGIO MILITAR|1110||0|COLONIA|NIÑOS HEROES|||89359|0834|006||||2010-07|22.31874963|-97.88767670||CALLE|GUAYALEJO|CALLE|CERRO DEL BERNAL|CALLE|GOLFO DE MÉXICO|28038461110008541000000000U2
