3969|2409591|461110|30853|2409591|15|MÉXICO                      |060|Nicolás Romero|0001|Ciudad Nicolás Romero|MISCELANEA LA FLOR DE HIDALGO||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|FRANCISCO I. MADERO|52||0|COLONIA|FRANCISCO I MADERO|||54467|026A|056|5526494582|||2010-07|19.59558181|-99.30528641||CARRETERA|FRANCISCO I MADERO|CARRETERA|AGUILAS REALES|CALLE|BARRANCA|15060461150000341000000000U0
3969|9071425|461110|30854|9071425|15|MÉXICO                      |060|Nicolás Romero|0001|Ciudad Nicolás Romero|MISCELANEA LA FLOR DE HIDALGO||461110|Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas|0 a 5 personas|CALLE|ROJO GOMEZ||||COLONIA|SAN ISIDRO LA PAZ|||54477|0556|008||||2019-11|19.61614921|-99.28904366||CALLE|RODOLFO GAONA|PRIVADA|CERRADA ROJO GOMEZ|CALLE|LUIS ANDRADE|15060461110042881000000000U9
3969|8815328|461170|30855|8815328|19|NUEVO LEÓN   |025|General Zuazua|0001|General Zuazua|LA FLOR DE HIDALGO||461170|Comercio al por menor de paletas de hielo y helados|0 a 5 personas|CALLE|MEZQUITAL||||COLONIA|CARRIZALEJO|||65750|0080|008|8114687058|||2019-11|25.88896431|-100.12466736||CALLE|MEZQUITAL|CALLE|NARANJO|PRIVADA|NARANJO|19025461170000231000000000U0
