14464|9019441|484111|8289|9019441|25|SINALOA|011|Guasave|0138|Juan José Ríos|UNION DE TRANSPORTISTAS DE PRODUCTOS AGRICOLAS Y CARGA EN GENERAL DE JUAN JOSE RIOS|UNION DE TRANSPORTISTAS DE PRODUCTOS AGRICOLAS Y CARGA EN GENERAL DE JUAN JOSE RIOS |484111|Autotransporte local de productos agrícolas sin refrigeración|101 a 250 personas||RIO FUERTE|0|||COLONIA|CENTRO||||145A|030||||2019-11|25.76150808|-108.81697422||||||||25011484129000111000000000U5
14464|6161592|484121|8290|6161592|25|SINALOA|002|Angostura|0031|Colonia Independencia (Chinitos)|UNION DE TRANSPORTISTAS DE PRODUCTOS AGRICOLAS Y CARGA EN GENERAL DE LOS MU|UNION DE TRANSPORTISTAS DE PRODUCTOS AGRICOLAS Y CARGA EN GENERAL DE LOS MUNICIPIOS DE ANGOSTURA BADIRAGUATO MOCORITO Y SALVADOR ALVARADO AC|484121|Autotransporte foráneo de productos agrícolas sin refrigeración|101 a 250 personas|CALLE|PRIMERO DE JUNIO|0|||COLONIA|CENTRO LOCALIDAD CHINITOS ANGOSTURA|||81690|0467|020||||2010-07|25.05218905|-107.91651482||AVENIDA|NICOLAS BRAVO|AVENIDA|JOSE MARIA MORELOS|CALLE|LUCIO BLANCO|25002813110000031001000000U6
14467|6744411|327330|8291|6744411|14|JALISCO|053|Lagos de Moreno|0215|Plan de los Rodríguez|TUVOS Y PRODUCTOS DE CONCRETOS INDUATRIALES DE MEXICO|TUBOS Y PRODUCTOS DE CONCRETOS INDUSTRIALES DE MEXICO |327330|Fabricación de tubos y bloques de cemento y concreto|11 a 30 personas|CARRETERA|LAGOS DE MORENO - UNION DE TULA|0||0|EJIDO|EJIDO LAGOS EL MONTE|||47533|0434|800||||2016-10|21.30537799|-101.92839010||CARRETERA|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|14053327330000004001000000U2
