8040|8558297|435412|3242|8558297|26|SONORA|042|Navojoa|0001|Navojoa|OFILLAMAS|OFILLAMAS SA DE CV|435412|Comercio al por mayor de mobiliario y equipo de oficina|0 a 5 personas|CALLE|GENERAL IGNACIO PESQUEIRA|511|||COLONIA|JUAREZ|||85800|0575|001||||2019-11|27.07646443|-109.44433104||AVENIDA|IGNACIO RAYON|AVENIDA|QUINTANA ROO|BOULEVARD|NO REELECCIÓN|26042435412000081000046833S4
8040|6220764|435412|3243|6220764|26|SONORA|030|Hermosillo|0001|Hermosillo|OFILLAMAS|OFILLAMAS SA DE CV|435412|Comercio al por mayor de mobiliario y equipo de oficina|6 a 10 personas|AVENIDA|NAYARIT|173|||COLONIA|SAN BENITO|||83190|2000|005||||2010-07|29.09397485|-110.96386353||CALLE|GENERAL MIGUEL PIÑA|CALLE|JUAN ALDAMA|AVENIDA|AGUASCALIENTES|26030466211000831011046833S5
