21485|2164886|434112|12096|2164886|15|MÉXICO                      |091|Teoloyucan|0001|Teoloyucan|SEMILLAS Y AGROQUIMICOS EL TREBOL||434112|Comercio al por mayor de medicamentos veterinarios y alimentos para animales, excepto mascotas|0 a 5 personas|CALLE|5 DE MAYO|20|||BARRIO|TEPANQUIAHUAC|||54770|004A|028||||2010-07|19.74200556|-99.17922327||AVENIDA|HIDALGO|PRIVADA|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|15091434112000101000000000U7
21485|8708112|434111|12097|8708112|16|MICHOACÁN DE OCAMPO       |050|Maravatío|0070|Tungareo|AGROQUIMICOS EL TREBOL|AGROQUIMICOS EL TREBOL |434111|Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra|0 a 5 personas|PEATONAL|CARRADA LAZARO CARDENAS|45|||LOCALIDAD|SAN PEDRO TUNGAREO|||61264|0060|037||||2019-11|19.90889205|-100.36607675||CALLE|FRANCISCO I. MADERO|CALLE|LAZARO CARDENAS SUR|PEATONAL|CARRADA LAZARO CARDENAS|16050434111000191000000000U5
