8038|8262610|436112|3230|8262610|25|SINALOA|006|Culiacán|2487|Ejido las Flores (Siglo Veintiuno)|CARPER DISTRIBUIDORA|CARPER DISTRIBUIDORA SA DE CV|436112|Comercio al por mayor de partes y refacciones nuevas para automóviles, camionetas y camiones|0 a 5 personas|CARRETERA|LOCALIDAD 800||PLAZA AQUILES. LIBRAMIENTO BENITO JUAREZ 5552 PTE.|6|LOCALIDAD|FRACC LA PRIMAVERA|||80300|2621|800||||2019-11|24.73863417|-107.43795139||OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|OTRO (ESPECIFIQUE)|NINGUNO|25006436112000391000000000S8
8038|6388489|468211|3231|6388489|25|SINALOA|001|Ahome|0001|Los Mochis|CARPER|CARPER DISTRIBUIDORA SA DE CV|468211|Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones|0 a 5 personas|CALLE|IGNACIO ALLENDE|143|||COLONIA|CENTRO|||81200|0224|011||||2010-07|25.79242365|-108.98860842||CALLEJON|NARCISO MENDOZA|AVENIDA|VENUSTIANO CARRANZA|CALLE|GUILLERMO PRIETO|25001468211000431000028152S4
8038|6705794|468211|3232|6705794|25|SINALOA|006|Culiacán|3504|Capitán Congeladora [Procesadora de Productos del Mar]|CARPER DISTRIBUIDORA|CARPER DISTRIBUIDORA SA DE CV|468211|Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones|0 a 5 personas|CARRETERA|CARRETERA ESTATAL LIBRE BENITO JUAREZ|5552||0|EJIDO|LAS FLORES|||80155|2621|800||||2016-01|24.74045955|-107.43608674||CALLE|NINGUNO|CALLE|NINGUNO|CALLE|NINGUNO|25006468211004141000028152S4
