Index,codigo_1,codigo_2,idx_codigo
8599,2352049,238210,4304
8603,6884379,322131,4305
8604,2240395,811111,4306
8605,858865,433420,4307
8607,43325,468211,4308
8607,137944,435220,4309
8607,1119956,468211,4310
8607,1283369,468211,4311
8607,2923451,468211,4312
8607,3172928,468211,4313
8607,3217978,468211,4314
8607,8823246,468211,4315
8607,9190654,468211,4316
8611,8596184,238210,4317
8612,984355,463112,4318
8615,6723106,463310,4319
8615,6777547,463310,4320
8615,8612749,463310,4321
8615,8337500,463310,4322
8615,9301689,463310,4323
8615,9294720,463310,4324
8615,9278820,463310,4325
8615,6304433,463310,4326
8615,6315133,463310,4327
8615,6306146,463310,4328
8615,6304249,463310,4329
8615,6313397,463310,4330
8615,6313371,463310,4331
8615,6305577,463310,4332
8615,6850442,463310,4333
8615,6853552,463310,4334
8615,6310223,463310,4335
8615,6313754,463310,4336
8615,6324330,463310,4337
8615,6351384,463310,4338
8615,6352970,463310,4339
8615,6353027,463310,4340
8615,905802,463310,4341
8615,6353028,463310,4342
8615,6796222,463310,4343
8615,6801620,463310,4344
8615,6847670,463310,4345
8615,6852952,463310,4346
8615,6852647,463310,4347
8615,9287529,463310,4348
8615,848796,811491,4349
8615,6328856,463310,4350
8615,6328857,463310,4351
8615,6328858,463310,4352
8615,6327278,463310,4353
8615,6855107,463310,4354
8615,9281695,463310,4355
8615,6206436,463310,4356
8615,6339906,463310,4357
8615,6352969,463310,4358
8615,6703288,463310,4359
8615,6852468,463310,4360
8615,7134704,463310,4361
8615,9311781,463310,4362
8615,9295894,463310,4363
8615,6351913,463310,4364
8615,6347056,463310,4365
8615,6357405,463310,4366
8615,6357372,463310,4367
8615,6357346,463310,4368
8618,8572021,463211,4369
8618,6707139,463211,4370
8618,8092535,463211,4371
8618,6308605,463211,4372
8618,6314047,463211,4373
8618,6316039,463211,4374
8618,6316036,463211,4375
8618,6325644,463211,4376
8618,6324115,463211,4377
8618,6313459,463211,4378
8618,6698454,463211,4379
8618,6348396,463211,4380
8618,6357805,463211,4381
8618,6700411,463211,4382
8618,8208341,463211,4383
8618,3595796,315229,4384
8618,6389201,463211,4385
8618,6399112,463211,4386
8618,6399113,463211,4387
8618,7946517,463211,4388
8620,2230400,541690,4389
8624,141157,331520,4390
8624,6285981,332110,4391
8624,6338223,336310,4392
8624,6369067,332510,4393
8624,9292296,336310,4394
8624,6874951,336310,4395
8625,8320796,464111,4396
8625,6189657,464111,4397
8625,82203,464111,4398
8625,9223882,464111,4399
8625,9223887,464111,4400
8625,9223886,464111,4401
8625,9223888,464111,4402
8625,9326714,464111,4403
8625,9223889,464111,4404
8625,9223884,464111,4405
8625,8320821,464111,4406
8625,6803371,464111,4407
8625,6808970,464111,4408
8625,6808971,464111,4409
8625,6808972,464111,4410
8625,6809005,464111,4411
8625,6809006,464111,4412
8625,54446,464111,4413
8625,61898,464111,4414
8625,9223890,464111,4415
8625,9223873,464111,4416
8625,9223874,464111,4417
8625,9223885,464111,4418
8625,9223883,464111,4419
8625,9223875,464111,4420
8625,9223876,464111,4421
8625,9223877,464111,4422
8625,9223878,464111,4423
8625,9223879,464111,4424
8625,9223880,464111,4425
8625,9223881,464111,4426
8625,89785,621111,4427
8625,90324,621111,4428
8625,1607914,464111,4429
8625,6206011,464111,4430
8625,1616081,464111,4431
8625,1588309,464111,4432
8625,1607508,464111,4433
8625,7840313,464111,4434
8625,7840637,464111,4435
8625,9232524,464111,4436
8625,9232525,464111,4437
8625,9232803,464111,4438
8625,9232804,464111,4439
8625,9326753,464111,4440
8625,9232966,464111,4441
8625,9232967,464111,4442
8625,9235625,464111,4443
8625,8865350,464111,4444
8625,6705875,464111,4445
8630,8891796,561610,4446
8630,4228821,467114,4447
8632,35431,333999,4448
8632,6770797,237999,4449
8632,9325234,236221,4450
8632,6694063,236221,4451
8632,8392234,466112,4452
8632,867814,541330,4453
8632,934416,541330,4454
8632,7870062,238210,4455
8632,1691989,811312,4456
8632,2206238,238210,4457
8632,6773284,434225,4458
8632,9313143,236221,4459
8632,6149275,236111,4460
8632,9328041,236111,4461
8632,3655457,541330,4462
8632,6150104,237212,4463
8632,3774123,531319,4464
8632,7991836,541330,4465
8632,9326808,561720,4466
8632,8808427,238221,4467
8632,9041166,331210,4468
8632,4065165,531319,4469
8632,9038321,541330,4470
8632,4339231,541330,4471
8632,7738256,541330,4472
8632,4281022,541330,4473
8634,241613,468211,4474
8634,7185342,468211,4475
8634,6306416,336330,4476
8634,881500,468211,4477
8634,1441438,468211,4478
8634,6743854,336330,4479
8634,6700701,468213,4480
8634,2054896,468211,4481
8634,2231208,468211,4482
8634,2864913,468211,4483
8634,2913294,468211,4484
8634,7982038,468211,4485
8634,8275226,468211,4486
8634,3951913,468211,4487
8634,4134764,468211,4488
8638,2494906,434225,4489
8638,2522981,434225,4490
8638,8077962,434225,4491
8639,1372822,461150,4492
8640,6335610,315229,4493
8645,6157764,484129,4494
8645,6439129,811111,4495
8646,2018209,324120,4496
8649,6348232,313112,4497
8651,6348165,337110,4498
8652,9369816,463211,4499
8652,7703003,463211,4500
8652,6980930,463211,4501
8652,6943954,812110,4502
8652,6206135,531114,4503
8652,2965213,433110,4504
8652,8391134,531319,4505
8654,6862478,431160,4506
8654,4333644,431160,4507
8655,707965,561440,4508
8655,6711170,561440,4509
8656,7209151,315223,4510
8657,7830310,561510,4511
8657,7625526,561510,4512
8657,7199833,561510,4513
8657,7401995,561510,4514
8657,2393618,561510,4515
8657,8301038,561510,4516
8657,7271377,561510,4517
8657,3460247,561510,4518
8657,8086779,561510,4519
8657,9187090,561510,4520
8657,9044150,561510,4521
8657,6467070,561510,4522
8662,6157697,484231,4523
8672,6293406,339950,4524
8672,6295562,435319,4525
8672,6881250,435319,4526
8672,6295563,435319,4527
8672,8524769,435319,4528
8674,6853998,467111,4529
8674,3678529,467111,4530
8674,3732014,467111,4531
8674,9099051,467113,4532
8674,8765160,467111,4533
8678,4111450,722514,4534
8678,4113117,722514,4535
8678,4113206,722514,4536
8678,4121818,722514,4537
8678,4124550,722514,4538
8678,4121820,722514,4539
8680,1870895,467111,4540
8680,3029100,434229,4541
8685,6787081,811312,4542
8685,6403669,811312,4543
8685,4040638,811312,4544
8685,6729523,811112,4545
8685,6787307,811312,4546
8685,6787308,811312,4547
8685,6875261,811312,4548
8686,2917285,321999,4549
8688,2966647,468211,4550
8691,6269307,721111,4551
8693,6159198,484129,4552
8694,6857075,331220,4553
8697,6446173,622111,4554
8697,8712949,622111,4555
8697,6446172,622111,4556
8697,6368340,622111,4557
8699,8778468,311110,4558
8699,3028369,465911,4559
8700,6269861,335120,4560
8700,6365991,335120,4561
8701,2969150,811499,4562
8703,2963380,431199,4563
8704,6159596,484233,4564
8705,6299350,327320,4565
8705,6301152,327320,4566
8705,6301153,327320,4567
8705,6301941,327320,4568
8705,6293660,327320,4569
8705,6404006,327320,4570
8710,7236587,434227,4571
8712,6292565,461121,4572
8712,6292563,461121,4573
8713,614914,466212,4574
8715,6143156,236221,4575
8716,6284527,721113,4576
8717,8285314,488410,4577
8717,8227669,488410,4578
8717,3865944,532492,4579
8717,3879980,532411,4580
8718,64595,713943,4581
8721,6152789,485410,4582
8721,4202555,484119,4583
8722,6152781,484129,4584
8723,3834069,811199,4585
8726,177113,237111,4586
8727,7185852,466212,4587
8729,93198,311710,4588
8730,9304008,431130,4589
8730,8153738,461130,4590
8731,124522,238210,4591
8732,6770008,464112,4592
8732,9035334,464111,4593
8732,8551910,464112,4594
8732,6847971,464111,4595
8732,7633432,464113,4596
8732,108684,464111,4597
8732,115020,464111,4598
8732,121387,464111,4599
8732,54078,464111,4600
8732,151546,464111,4601
8732,154414,464111,4602
8732,54199,464111,4603
8732,8322058,464111,4604
8732,8921979,464111,4605
8732,8161673,464111,4606
8732,6761595,464111,4607
8732,7977006,464111,4608
8732,8838388,464111,4609
8732,7976996,464111,4610
8732,8848991,464111,4611
8732,9224414,464111,4612
8732,8838339,464111,4613
8732,8322025,464111,4614
8732,8167834,464111,4615
8732,8838341,464111,4616
8732,8737588,464111,4617
8732,8167912,464111,4618
8732,8921989,464111,4619
8732,8838380,464111,4620
8732,8827476,464111,4621
8732,8161713,464111,4622
8732,7977024,464111,4623
8732,8465089,464111,4624
8732,8901369,464111,4625
8732,8094279,464111,4626
8732,7976997,464111,4627
8732,7888974,464111,4628
8732,7977016,464111,4629
8732,7888953,464111,4630
8732,8251207,464111,4631
8732,151551,464111,4632
8732,7621919,464113,4633
8732,8551917,464111,4634
8732,6770007,464112,4635
8732,6801107,464111,4636
8732,9348661,464111,4637
8732,6809483,464111,4638
8732,6802540,464111,4639
8732,6802542,464111,4640
8732,6802543,464111,4641
8733,9283653,236211,4642
8733,6142524,236211,4643
8735,673719,811312,4644
8736,6142590,237212,4645
8737,6294435,468411,4646
8737,6292036,468411,4647
8738,8524696,468411,4648
8738,6873671,468411,4649
8738,6873741,468411,4650
8738,9242238,462112,4651
8739,6142502,237312,4652
8739,6958896,237312,4653
8740,572275,466212,4654
8744,3458713,313210,4655
8746,6271802,468420,4656
8746,6271795,468420,4657
8746,6271796,468420,4658
8746,3410868,468211,4659
8746,4270054,434230,4660
8746,6854415,468420,4661
8747,1514207,517311,4662
8747,6866914,517311,4663
8747,1514192,517910,4664
8747,9347480,515120,4665
8748,8341500,332320,4666
8749,4405240,488511,4667
8750,4149091,468211,4668
8754,390187,485210,4669
8754,9316508,485210,4670
8754,9269947,485111,4671
8754,3408299,561510,4672
8754,3349496,561510,4673
8754,8150015,561510,4674
8754,6802516,561510,4675
8754,6378373,561510,4676
8754,3273111,561510,4677
8754,3427814,561510,4678
8754,8486684,561510,4679
8754,6379768,561510,4680
8754,3461521,561510,4681
8754,3535340,813210,4682
8756,2602,435319,4683
8756,4632177,435319,4684
8759,9321075,236111,4685
8759,8195171,238130,4686
8759,8433880,314120,4687
8759,7043663,321910,4688
8759,9252733,321910,4689
8759,8217589,321910,4690
8759,8258,323119,4691
8759,7461145,327121,4692
8759,7461195,327121,4693
8759,6912075,327121,4694
8759,11465,332320,4695
8759,4121,332320,4696
8759,42092,332320,4697
8759,7216,332320,4698
8759,3284,337120,4699
8759,13328,337120,4700
8759,8499393,337120,4701
8759,17679,335220,4702
8759,8499836,434228,4703
8759,12222,431110,4704
8759,6905982,431110,4705
8759,11126,431110,4706
8759,12293,431130,4707
8759,9296143,436112,4708
8759,41791,461110,4709
8759,9834,461110,4710
8759,49692,461110,4711
8759,25283,461110,4712
8759,46916,461110,4713
8759,12735,461110,4714
8759,2189,468112,4715
8759,1253,468112,4716
8759,11765,468212,4717
8759,2697,461121,4718
8759,21034,465215,4719
8759,2680,467111,4720
8759,7408177,467111,4721
8759,31897,461130,4722
8759,19300,465112,4723
8759,19304,465112,4724
8759,8849695,464122,4725
8759,37906,467115,4726
8759,3974,468212,4727
8759,7481565,519122,4728
8759,8540755,531319,4729
8759,3130,532492,4730
8759,9282053,541110,4731
8759,20889,541211,4732
8759,13963,541211,4733
8759,23624,541110,4734
8763,3428863,434230,4735
8763,8964428,468420,4736
8765,3435397,339994,4737
8767,6160712,484129,4738
8770,3007223,467111,4739
8770,3401828,467111,4740
8770,3401832,467111,4741
8770,3418873,467111,4742
8770,6378274,467111,4743
8773,6147550,236221,4744
8774,2786376,431180,4745
8774,2824788,461160,4746
8774,8738061,461160,4747
8774,9237399,461160,4748
8774,6209841,461160,4749
8774,6864093,461160,4750
8777,8590810,434222,4751
8778,9305822,467113,4752
8778,1727575,467113,4753
8778,4328275,467113,4754
8778,7502616,467113,4755
8778,4392429,467113,4756
8778,4394830,467113,4757
8778,4390746,467113,4758
8778,4394814,467113,4759
8778,6740151,467113,4760
8778,6756082,467113,4761
8778,6756084,467113,4762
8778,9311190,467113,4763
8778,6731002,467113,4764
8778,9291187,467113,4765
8779,3460940,468112,4766
8780,6462469,236211,4767
8782,6270118,722511,4768
8782,3080739,812410,4769
8785,6155431,484129,4770
8786,6317048,541380,4771
8786,6382258,541380,4772
8787,6305158,561510,4773
8787,6337828,561510,4774
8787,2994537,561510,4775
8791,6859823,236221,4776
8791,892417,435311,4777
8791,932245,541510,4778
8791,936262,561432,4779
8791,8843153,238210,4780
8791,1987093,811111,4781
8791,6880009,237111,4782
8791,9324921,237132,4783
8791,9199694,541330,4784
8791,4091485,466211,4785
8791,4032931,561432,4786
8791,7991568,811219,4787
8793,774224,332610,4788
8794,4451711,468420,4789
8796,6309405,435419,4790
8796,8978097,435210,4791
8796,6312879,435419,4792
8796,6312880,435419,4793
8798,95770,323119,4794
8799,901213,237132,4795
8800,874632,541990,4796
8801,9156595,461110,4797
8801,1959749,813120,4798
8802,8386727,466211,4799
8804,9296804,435419,4800
8804,2181234,466212,4801
8805,981883,465212,4802
8806,816613,434223,4803
8810,6959633,464111,4804
8810,760916,435319,4805
8810,1182349,323119,4806
8811,6862794,435319,4807
8814,952453,467112,4808
8816,6314528,541890,4809
8817,2061263,238221,4810
8818,744206,541890,4811
8823,6423104,236111,4812
8823,6152828,485111,4813
8823,9254261,621111,4814
8823,3262555,462112,4815
8823,3557341,332710,4816
8823,9316219,237312,4817
8825,79063,621341,4818
8825,3931027,623221,4819
8825,3933941,624191,4820
8826,6257608,321920,4821
8829,741414,433110,4822
8831,8564875,323111,4823
8832,8160349,722515,4824
8832,8555437,531311,4825
8832,8634790,435313,4826
8841,2127018,467113,4827
8841,8935334,467111,4828
8843,6307671,722511,4829
8844,8394601,811219,4830
8849,9338928,332810,4831
8849,6266286,332810,4832
8851,9157280,434223,4833
8851,9297415,434223,4834
8851,6348935,434223,4835
8851,6733754,434223,4836
8851,6806109,434223,4837
8851,6806110,434223,4838
8857,7983338,468111,4839
8857,690258,811123,4840
8857,1153768,436112,4841
8857,2773319,468211,4842
8857,8763928,468211,4843
8859,663278,722516,4844
8860,114428,811121,4845
8860,7368952,811111,4846
8860,7310473,332710,4847
8860,7923640,332310,4848
8860,6155814,484232,4849
8860,6146433,236221,4850
8860,8001294,322210,4851
8860,6738310,322210,4852
8860,6870403,322210,4853
8860,8153801,333319,4854
8860,8762579,467115,4855
8860,2308494,467115,4856
8860,9237512,484232,4857
8860,3009717,325190,4858
8860,8689198,432119,4859
8860,8412602,541310,4860
8861,6145979,237111,4861
8868,9145815,465311,4862
8872,8636363,326140,4863
8872,6730376,326140,4864
8878,833930,811199,4865
8878,7890255,811211,4866
8878,7384248,465212,4867
8878,3644041,532289,4868
8878,7415096,465211,4869
8878,4555180,811211,4870
8878,7824702,465211,4871
8879,765023,435419,4872
8880,9276547,484129,4873
8880,6157828,484129,4874
8882,2166620,511131,4875
8882,8669538,511121,4876
8883,8326177,561610,4877
8883,7320225,561620,4878
8883,3648111,561610,4879
8885,7289710,541810,4880
8885,6881910,517910,4881
8885,8384870,541840,4882
8885,9280410,515110,4883
8885,6417301,517311,4884
8889,6307738,431122,4885
8889,719665,431122,4886
8892,9316331,236221,4887
8895,6424623,712111,4888
8895,6257650,465111,4889
8895,8601859,465111,4890
8895,8601860,465111,4891
8895,8601861,465111,4892
8895,8601996,465111,4893
8895,8601997,465111,4894
8895,7976983,465111,4895
8895,6265953,433210,4896
8895,8601998,465111,4897
8895,8601999,465111,4898
8895,7878906,465111,4899
8896,8714812,522452,4900
8896,8392115,522490,4901
8896,1132925,522452,4902
8896,1140473,522452,4903
8896,1325041,522452,4904
8896,1329076,522452,4905
8896,1351121,522452,4906
8896,1280822,522452,4907
8896,6204395,522452,4908
8896,1230940,522452,4909
8896,7690170,522452,4910
8896,9031178,522452,4911
8896,1580095,522452,4912
8896,1599231,522452,4913
8896,1520852,522452,4914
8896,1530476,522452,4915
8896,1578223,522452,4916
8896,9007950,522460,4917
8896,8381315,522452,4918
8896,8779370,522452,4919
8896,9312541,522320,4920
8896,8747154,522452,4921
8896,8593364,522452,4922
8896,8687336,522452,4923
8896,2234579,522452,4924
8896,2477033,522452,4925
8896,2237134,522452,4926
8896,2140692,522460,4927
8896,2275731,522390,4928
8896,6440874,522452,4929
8896,8447089,522452,4930
8896,2845714,522452,4931
8896,2787460,522452,4932
8896,8817388,522490,4933
8896,3474182,522452,4934
8896,7852461,522452,4935
8896,3553413,522452,4936
8896,8833413,522452,4937
8896,3603145,522452,4938
8896,6806464,522452,4939
8896,4118234,522460,4940
8896,9140213,522452,4941
8897,690771,465311,4942
8897,6769851,433410,4943
8899,6340783,434221,4944
8900,6931041,484129,4945
8900,6154736,484129,4946
8900,652771,484129,4947
8901,8473391,468211,4948
8901,2564577,468213,4949
8901,2564576,468211,4950
8901,2587159,811113,4951
8902,6156896,484129,4952
8904,9190497,431160,4953
8904,1638690,325190,4954
8904,8123352,461150,4955
8904,9049112,431160,4956
8904,8288935,434222,4957
8905,7021243,325610,4958
8906,6267052,721111,4959
8907,2715262,722511,4960
8909,6740876,488410,4961
8909,2686565,488410,4962
8909,2592137,531210,4963
8910,2599082,531210,4964
8912,69447,323119,4965
8912,8639627,465311,4966
8912,1377343,465311,4967
8912,1383617,465311,4968
8912,6953422,323119,4969
8912,2560161,465311,4970
8912,4103520,323119,4971
8912,4580640,323119,4972
8916,6416841,431150,4973
8918,9231038,484232,4974
8918,6155799,484232,4975
8920,6147250,237111,4976
8921,2652807,431199,4977
8921,2710919,431150,4978
8921,2759942,461190,4979
8921,2724763,461190,4980
8921,2630865,461140,4981
8921,2727297,722515,4982
8921,2729233,722515,4983
8921,2758090,722515,4984
8921,2758253,722515,4985
8921,8918094,722515,4986
8921,2710920,722514,4987
8921,8396882,311922,4988
8923,2574456,434224,4989
8924,8945920,431160,4990
8924,2635045,431160,4991
8925,6805394,435110,4992
8925,2869291,435110,4993
8927,53473,622311,4994
8928,6863671,434223,4995
8928,333141,465311,4996
8928,6742429,434223,4997
8928,6863668,434223,4998
8928,6863670,434223,4999
8928,6863669,434223,5000
8928,6742200,433410,5001
8928,1870427,465311,5002
8928,1871623,465311,5003
8929,8619892,562121,5004
8931,1689066,434225,5005
8931,2703553,811312,5006
8931,3567990,811312,5007
8932,1298711,434211,5008
8932,1171616,467111,5009
8932,3865713,467111,5010
8936,3547474,466212,5011
8937,6204213,434211,5012
8938,3673515,435411,5013
8939,6330394,434211,5014
8939,6334711,434211,5015
8944,190216,621511,5016
8944,1330057,621511,5017
8944,1330062,621511,5018
8944,8270267,621511,5019
8946,6156266,484222,5020
8948,8998531,435210,5021
8948,8352750,335311,5022
8948,4520677,434229,5023
8948,4576609,434227,5024
8948,6414278,467111,5025
8949,6277763,464112,5026
8949,6413444,435412,5027
8950,34952,315229,5028
8950,6010,311830,5029
8950,10257,311830,5030
8950,13312,311830,5031
8950,8128,311830,5032
8950,7238599,311812,5033
8950,6924239,311812,5034
8950,3522,311830,5035
8950,8217354,311830,5036
8950,14788,311830,5037
8950,3815,311830,5038
8950,51956,311830,5039
8950,3704,311830,5040
8950,10306,311830,5041
8950,6980823,311830,5042
8950,8434607,332320,5043
8950,45127,461110,5044
8950,9364937,461110,5045
8950,45405,461110,5046
8950,26343,461110,5047
8950,1034,461110,5048
8950,6980234,461140,5049
8950,43523,461140,5050
8950,12046,461140,5051
8950,42942,461160,5052
8950,30548,461190,5053
8950,22754,464112,5054
8950,8499734,467111,5055
8950,6924224,461110,5056
8950,30236,468112,5057
8950,13867,462112,5058
8950,31589,465311,5059
8950,15816,461140,5060
8950,6980643,461140,5061
8950,25774,462112,5062
8950,19707,461110,5063
8950,1705,461110,5064
8950,43406,461140,5065
8950,49125,624191,5066
8950,27822,813210,5067
8950,26000,813210,5068
8950,42579,813210,5069
8950,26828,813210,5070
8950,7238718,813210,5071
8950,10190,813210,5072
8950,8463368,813210,5073
8950,8772869,813210,5074
8950,11881,813210,5075
8950,16082,813210,5076
8950,7717,813210,5077
8951,6980888,467113,5078
8951,8499414,467113,5079
8951,149426,467113,5080
8951,95627,811121,5081
8951,72731,811121,5082
8951,8164804,467113,5083
8951,9290918,467113,5084
8951,461608,434226,5085
8951,6962768,467113,5086
8951,8116081,467113,5087
8951,8504207,467113,5088
8951,9339075,467113,5089
8951,395133,467113,5090
8951,461604,467113,5091
8951,6196765,467113,5092
8951,6913633,467113,5093
8951,7347821,467113,5094
8951,6909531,467111,5095
8951,7667687,467113,5096
8951,394231,467113,5097
8951,544053,811121,5098
8951,7729614,467113,5099
8951,7319128,811121,5100
8951,1228024,467113,5101
8951,1374542,467113,5102
8951,1471497,467113,5103
8951,1492879,467113,5104
8951,8500708,467113,5105
8951,8430209,467113,5106
8951,7957276,467113,5107
8951,8245361,467113,5108
8951,1464514,811121,5109
8951,1411340,811121,5110
8951,1465053,811121,5111
8951,1555236,434226,5112
8951,1534585,467113,5113
8951,1554563,467113,5114
8951,7206435,467113,5115
8951,7227668,467113,5116
8951,1578009,467113,5117
8951,1694193,434226,5118
8951,8606345,467113,5119
8951,2394021,467113,5120
8951,7395313,467113,5121
8951,7421292,467113,5122
8951,7476397,467113,5123
8951,2384183,467113,5124
8951,2097068,467113,5125
8951,2130642,467113,5126
8951,2187938,467113,5127
8952,4075242,484129,5128
8952,9301379,484129,5129
8953,6290427,435319,5130
8953,6416500,435319,5131
8953,6414353,435220,5132
8953,9326129,435220,5133
8953,9212787,467111,5134
8955,4013974,461121,5135
8957,6708317,467111,5136
8957,6864365,467111,5137
8957,6864366,467111,5138
8957,186142,467111,5139
8957,188958,467111,5140
8957,190943,467111,5141
8957,9291122,467111,5142
8957,196377,467111,5143
8957,196850,467111,5144
8957,204731,467111,5145
8957,205419,467111,5146
8957,205420,467111,5147
8957,195770,467111,5148
8957,9341505,467111,5149
8957,196830,467114,5150
8958,4493386,515110,5151
8958,4566599,515110,5152
8960,9327445,236221,5153
8961,6142478,236211,5154
8961,3133189,236111,5155
8962,774346,722513,5156
8962,3200396,431130,5157
8962,3618890,431130,5158
8962,7709609,461130,5159
8964,6340193,461123,5160
8964,2071837,467111,5161
8964,6363566,461123,5162
8964,6414214,431123,5163
8965,9331304,236221,5164
8965,6152075,236221,5165
8968,204038,561510,5166
8968,218689,561510,5167
8968,1021671,561510,5168
8968,8667290,561510,5169
8968,3362823,561510,5170
8968,8833112,561510,5171
8968,4001628,561510,5172
8968,6736429,561510,5173
8969,6188799,212393,5174
8971,3647477,435319,5175
8974,4580050,711410,5176
8975,1901762,434221,5177
8976,1697487,433510,5178
8976,6886661,433510,5179
8977,8339820,467111,5180
8977,612372,467111,5181
8977,951468,467111,5182
8977,1458416,467111,5183
8977,1795240,434211,5184
8977,1931815,467111,5185
8977,1986637,467111,5186
8977,3019236,467111,5187
8977,3579428,467112,5188
8977,6866277,467111,5189
8979,34643,323119,5190
8979,9344480,434222,5191
8979,8601736,467112,5192
8979,7666770,467112,5193
8979,6869549,467112,5194
8979,42008,522320,5195
8979,35955,522320,5196
8979,52125,522320,5197
8979,52128,522320,5198
8979,52214,522320,5199
8979,38168,522320,5200
8979,52132,522320,5201
8979,52127,522320,5202
8979,52131,522320,5203
8979,52130,522320,5204
8979,52129,522320,5205
8979,28699,522320,5206
8979,8332350,522320,5207
8979,28395,522320,5208
8979,6422417,522320,5209
8979,36286,522320,5210
8979,9334,522320,5211
8979,33334,522320,5212
8979,9350,522320,5213
8979,7898551,522320,5214
8979,6284840,326220,5215
8979,137311,323119,5216
8979,8319404,435411,5217
8979,8319921,467111,5218
8979,9324799,484210,5219
8979,9316247,484231,5220
8979,96274,522320,5221
8979,7633577,522320,5222
8979,154920,531319,5223
8979,8319403,541610,5224
8979,135623,621113,5225
8979,73587,811219,5226
8979,61692,811115,5227
8979,7634126,811420,5228
8979,87128,811420,5229
8979,7815613,435110,5230
8979,6876893,522320,5231
8979,195109,522320,5232
8979,193672,522320,5233
8979,6880425,522320,5234
8979,200956,522320,5235
8979,9318729,522320,5236
8979,191959,522320,5237
8979,188077,522320,5238
8979,198598,522320,5239
8980,1767365,434111,5240
8980,1767783,434111,5241
8980,1882349,434111,5242
8981,8827625,325320,5243
8981,1246084,434112,5244
8981,6337603,325310,5245
8981,6339474,325310,5246
8981,8939829,325320,5247
8982,1690322,434112,5248
8982,2754760,434112,5249
8982,3745824,434112,5250
8983,1668557,326120,5251
8983,1964538,326199,5252
8984,6864176,434219,5253
8984,1821947,434211,5254
8987,26913,523122,5255
8987,24124,561422,5256
8987,608499,811119,5257
8987,6430977,523122,5258
8987,1101644,523122,5259
8987,1125673,523122,5260
8987,6771627,523122,5261
8987,6808625,434311,5262
8987,1750289,434311,5263
8987,1750250,434311,5264
8987,1948442,434311,5265
8987,6881846,434311,5266
8987,1948435,434311,5267
8987,7866947,434311,5268
8987,9295172,465919,5269
8987,8649292,561422,5270
8987,3027872,561422,5271
8987,7033049,722511,5272
8988,1842201,467111,5273
8988,9317290,467111,5274
8990,7368759,468213,5275
8990,62174,811191,5276
8990,606064,468213,5277
8990,589223,468213,5278
8990,7276055,468213,5279
8990,627187,811191,5280
8990,579509,811191,5281
8990,825361,468213,5282
8990,6907341,811191,5283
8990,1916989,811191,5284
8990,1818728,811191,5285
8990,1641052,811191,5286
8990,1819432,811191,5287
8990,2581713,468213,5288
8990,3871793,811191,5289
8991,7912332,325510,5290
8991,605856,467113,5291
8992,3849533,461123,5292
8993,310326,333412,5293
8994,6291952,561210,5294
8994,6294384,561210,5295
8995,9351177,468213,5296
8996,6760883,332211,5297
8997,7257719,531114,5298
9001,6149380,237131,5299
9002,2748817,561510,5300
9003,186896,466211,5301
9004,613012,811121,5302
9007,7881987,467111,5303
9010,6801098,236211,5304
9010,8624581,463215,5305
9010,8280228,488511,5306
9010,8333477,531113,5307
9010,6284583,721113,5308
9010,88340,811121,5309
9010,156192,811211,5310
9010,7815592,541110,5311
9010,290968,461160,5312
9010,263304,811121,5313
9010,7111089,812110,5314
9010,7722753,311812,5315
9010,7722390,461190,5316
9010,9156285,461190,5317
9010,575282,327121,5318
9010,6143293,531119,5319
9010,598373,561432,5320
9010,9330476,236221,5321
9010,9230393,236111,5322
9010,9230391,236111,5323
9010,9331008,236111,5324
9010,9331009,236111,5325
9010,9331010,236111,5326
9010,7747761,322291,5327
9010,7759889,434222,5328
9010,9017156,434222,5329
9010,6693951,434229,5330
9010,8296969,434222,5331
9010,876149,461110,5332
9010,657569,466111,5333
9010,8704386,531210,5334
9010,8704408,531210,5335
9010,6857918,531319,5336
9010,6801858,531114,5337
9010,6799033,531114,5338
9010,9041150,541410,5339
9010,690484,561110,5340
9010,690296,561110,5341
9010,942147,621111,5342
9010,7262335,811121,5343
9010,8554805,611162,5344
9010,1090015,811115,5345
9010,8544451,434225,5346
9010,1343603,466319,5347
9010,1182870,524210,5348
9010,8770926,722412,5349
9010,1257208,811111,5350
9010,1493215,434211,5351
9010,1522155,811313,5352
9010,6709740,236211,5353
9012,6265509,335312,5354
9013,6882562,435311,5355
9016,868291,811111,5356
9024,6201331,561610,5357
9027,931903,311812,5358
9028,995476,325999,5359
9037,1693308,431180,5360
9046,8779846,469110,5361
9046,963368,469110,5362
9047,933907,466212,5363
9049,9228779,541690,5364
9051,6252831,434219,5365
9051,884774,434222,5366
9051,6256936,434219,5367
9051,6263266,434219,5368
9051,6266895,434219,5369
9051,8636249,434226,5370
9051,2972170,434219,5371
9052,678298,561431,5372
9052,740489,561432,5373
9052,982495,561431,5374
9052,917597,561431,5375
9052,2054931,561431,5376
9052,3599361,465311,5377
9054,6862672,541510,5378
9056,6196273,464111,5379
9056,8753920,435313,5380
9057,895308,511121,5381
9061,8194531,321910,5382
9061,7195695,337110,5383
9061,630776,467111,5384
9061,6257707,434224,5385
9061,6259022,434224,5386
9061,8629474,434224,5387
9061,9346537,321910,5388
9061,1977522,321910,5389
9061,2452780,337120,5390
9061,6996957,321910,5391
9061,2697835,434224,5392
9061,8079448,321910,5393
9061,3562161,434224,5394
9061,3617268,321910,5395
