Index, codigo_1, codigo_2
28682, 830963, 315223
28686, 6313829, 467112
28686, 6323977, 467112
28686, 8562696, 467112
28686, 6370453, 467112
28688, 6313933, 333243
28688, 802355, 332710
28688, 802817, 435220
28690, 1031239, 467115
28690, 1031235, 467115
28693, 743643, 434229
28694, 926832, 466113
28694, 6199642, 466113
28694, 8305033, 466113
28694, 8305035, 466113
28694, 8331612, 466113
28694, 1041544, 466113
28696, 8386709, 562911
28696, 9304038, 811312
28698, 6194711, 722511
28698, 987096, 722511
28704, 406038, 466212
28704, 6308006, 517311
28704, 8033428, 517910
28704, 8609989, 517910
28704, 1169256, 517910
28704, 9289094, 517311
28704, 6321283, 517311
28704, 6321284, 517311
28704, 8993638, 811219
28704, 6321282, 517311
28704, 8433468, 517910
28704, 9240230, 517311
28704, 6321281, 517311
28704, 6321286, 517311
28704, 6321285, 517311
28704, 4225365, 517311
28704, 9249822, 517311
28704, 4465573, 517311
28704, 9250211, 517311
28705, 6711349, 722515
28705, 858423, 722511
28709, 8555220, 466111
28709, 6304967, 432120
28709, 6772662, 432120
28710, 6419267, 321210
28710, 6273355, 326140
28710, 6419605, 434224
28710, 1293958, 432111
28710, 7977937, 463113
28710, 1264109, 463111
28710, 6420428, 325211
28710, 6420497, 321210
28711, 9338637, 811312
28714, 6731085, 434223
28715, 8508164, 541330
28716, 6877381, 463310
28716, 238866, 463310
28716, 521659, 463310
28716, 511259, 463310
28716, 8221486, 463310
28716, 8524846, 463310
28716, 8524799, 463310
28716, 6873796, 463310
28716, 750949, 463310
28716, 8032824, 463215
28716, 6873798, 463310
28716, 2170616, 463310
28716, 6873797, 463310
28716, 9095728, 463310
28717, 8444202, 463310
28717, 3069099, 463310
28717, 3682497, 463310
28717, 9031671, 463310
28717, 4467906, 463310
28721, 6735846, 335210
28721, 657265, 335210
28722, 1558141, 463310
28722, 9130498, 316213
28722, 9279611, 463310
28725, 6258127, 337120
28725, 6258128, 337120
28725, 6258181, 339940
28726, 1885977, 611122
28726, 3961819, 813110
