Index, codigo_1, codigo_2
677, 6775356, 311423
678, 920460, 465215
678, 9291143, 465212
680, 920460, 465215
681, 7922777, 812110
684, 895866, 466211
687, 2154266, 326193
696, 2597230, 434223
698, 4451059, 433410
698, 4352562, 465311
698, 4392096, 465311
699, 6696502, 326199
702, 4046365, 722511
707, 3913105, 532121
708, 1539468, 468411
709, 7116540, 541190
709, 7098604, 541190
710, 8876248, 326193
716, 7714422, 811219
717, 6326248, 466212
717, 6419953, 466212
717, 7995198, 466212
717, 3129612, 466212
717, 3129904, 466212
717, 3064033, 466212
717, 3129646, 466212
717, 9098203, 466212
717, 3098143, 466212
720, 8889696, 541860
722, 6263768, 561720
724, 9329553, 515120
724, 9329559, 515120
724, 6774893, 515120
724, 6217256, 339950
724, 9329554, 515120
726, 742269, 811219
726, 9199175, 811219
726, 3615213, 433410
726, 6237151, 466211
726, 4066634, 433410
726, 6238758, 466211
727, 1698550, 465112
732, 6293388, 435419
732, 8172054, 432130
732, 9144315, 435419
732, 2841124, 811312
734, 988642, 434225
735, 6291842, 311110
736, 1003364, 465214
737, 6870398, 434223
737, 6878525, 434223
737, 6717642, 434223
737, 6870396, 434223
739, 3482792, 336210
740, 6317776, 541310
740, 6740386, 541310
741, 1822043, 434226
743, 6261185, 431211
743, 6261186, 431211
743, 6263339, 311422
743, 6263957, 311422
743, 6263958, 311422
743, 6267357, 431211
743, 6267358, 431211
743, 6267359, 431211
743, 2765806, 431211
743, 6270951, 431211
743, 6280597, 431211
743, 6280890, 431211
746, 8970898, 432130
752, 6714816, 561710
757, 1614048, 467111
757, 6354532, 434222
759, 684005, 468211
759, 909636, 468211
760, 998970, 463213
772, 929823, 434223
772, 6868727, 434223
773, 747304, 468211
776, 9199233, 434226
776, 6860680, 325910
776, 648497, 325999
777, 782725, 332212
780, 1029461, 433210
786, 901742, 435319
789, 928048, 561210
792, 2574062, 463211
792, 6698619, 463211
793, 6265358, 326193
794, 8812510, 435419
794, 2977143, 435220
795, 9324315, 325520
796, 8402613, 461190
796, 225874, 311830
796, 801442, 463217
796, 1835265, 433210
796, 8990583, 465111
796, 8972646, 465111
796, 8694357, 465111
796, 8990863, 465111
796, 7799912, 467115
796, 2576987, 465111
796, 7483373, 465111
796, 7483767, 465111
796, 4390671, 311520
798, 534211, 466111
799, 8965428, 323119
800, 6159430, 532411
801, 6733151, 315225
803, 2437199, 561510
804, 2771053, 464111
804, 9030024, 461121
804, 9329072, 236111
805, 211087, 812110
805, 426890, 461110
805, 8583103, 722511
805, 9297176, 722511
805, 6697786, 722511
805, 1753841, 461110
805, 2181844, 463310
805, 2695872, 811410
806, 865014, 541810
