Index,codigo_1,codigo_2
17352,6163908,485111
17352,9251765,485111
17353,150686,722518
17354,6146752,238210
17357,7499742,812110
17358,9322017,237312
17360,3116349,311520
17360,3182446,461170
17360,3080340,461170
17363,6155983,485111
17363,1433904,485111
17364,6224685,722512
17364,574113,811115
17364,8138291,811115
17364,8205458,561520
17364,3328415,811115
17364,4352681,624191
17367,6157110,484121
17371,9325897,237122
17372,7674373,541330
17372,9327507,236111
17372,9316796,236111
17372,4095005,236211
17374,4210349,467115
17375,4293661,332320
17376,6417760,435110
17376,4614542,435110
17376,6417498,435110
17376,6417496,435110
17376,6417497,435110
17376,6416889,435110
17376,6706696,435110
17377,284500,561510
17377,1394181,561510
17379,8615864,335312
17379,2436463,334410
17381,9221022,327111
17381,26061,332211
17381,6904895,332710
17381,8499519,437113
17381,6804926,435412
17381,6912733,467115
17381,39060,488519
17381,18894,541110
17381,17435,541510
17381,6720395,561610
17381,6769873,236211
17381,8813062,322210
17381,9224145,337120
17381,8813061,337120
17381,109385,332320
17381,9224143,333249
17381,6286001,332999
17381,6720399,339999
17381,6785829,339999
17381,9224144,336310
17381,83718,435411
17381,8320012,467115
17381,8551841,517910
17381,8350186,531210
17381,8849491,541211
17381,8515400,541510
17381,60154,541211
17381,7633815,541610
17381,118677,541110
17381,6878476,561310
17381,83690,561310
17381,6866996,561310
17381,9293261,561310
17381,6878225,561310
17381,8485603,561310
17381,6914450,621116
17381,7138348,722310
17381,70161,813230
17381,9147776,811219
17381,8201350,517910
17381,8335084,541110
17381,8210902,541110
17381,8698310,811219
17381,179708,811219
17381,218846,238210
17381,6143097,237111
17381,8233948,522452
17381,8674784,532110
17381,9071745,532492
17381,8234222,561330
17382,2672669,238320
17382,9326007,811312
17383,6770436,433110
17383,1671792,433110
17383,9312470,433110
17383,8939879,464111
17384,8376865,432112
17385,8561073,811111
17386,659641,541510
17389,2093989,326193
17393,1544994,461140
17393,1512335,461140
17393,4401803,465215
17400,9197563,435220
17404,6749987,435419
17406,6735509,334519
17408,734508,466212
17408,891896,811219
17408,2967126,466211
17408,9387035,811219
17409,8539585,435313
17417,1706151,431123
17425,720288,236112
17426,6741768,541510
17432,6700225,434222
17433,6258303,468311
17439,6166233,112512
17439,6693886,221111
17439,6693887,221111
17439,8499760,237312
17439,9320101,237312
17439,6769015,325110
17439,30254,332320
17439,8525362,332710
17439,34361,331510
17439,8195072,332810
17439,221,434225
17439,49460,434311
17439,9342841,461121
17439,7666753,461121
17439,6980874,465914
17439,6281959,462112
17439,6281956,462112
17439,46386,464111
17439,9386495,464111
17439,8387734,464113
17439,8819,464111
17439,9354096,463211
17439,7461998,466212
17439,41714,461211
17439,43354,461130
17439,6904967,463211
17439,8499851,517910
17439,8565626,531113
17439,51447,541310
17439,7481536,541110
17439,7481365,541211
17439,6189434,561610
17439,7621791,561432
17439,1251,611122
17439,15116,611122
17439,15118,611122
17439,7543,611112
17439,6912121,713943
17439,18788,722412
17439,15120,722515
17439,6923668,812110
17439,42426,811111
17439,6142523,236221
17439,9296156,236111
17439,148214,327320
17439,7815780,323119
17439,6283135,326120
17439,6883736,332710
17439,6908610,336999
17439,6776993,336210
17440,6761397,434221
17440,6736528,467111
17443,6294672,488111
17447,4052803,461110
17447,4383283,463310
17452,612393,465111
17452,611481,463214
17453,234729,467111
17461,865049,541211
17464,1270215,467114
17468,9318989,237312
17470,8392234,466112
17471,8584335,435411
17471,8974590,435210
17471,6757993,611611
17471,9327187,532492
17473,1100348,238290
17473,7830743,435419
17473,1063303,435419
17473,1065919,532411
17473,1061336,811312
17473,9129527,435220
17480,111164,722511
17481,6882773,431211
17481,220466,465311
17481,1016285,466211
17481,9317566,484119
17481,6145426,237111
17481,6857315,236112
17481,6700921,431211
17481,7494833,466111
17481,8281875,466111
17481,1830445,465311
17481,8649924,465311
17481,6879900,484119
17481,6856333,433410
17481,2653708,466211
17481,6159492,484231
17481,2930986,484231
17481,9133825,811314
17482,8086995,463216
17482,8510630,463216
17482,1164750,463216
17482,1164751,463216
17482,1164749,463216
17483,7622087,434223
17483,1141257,326110
17483,1141256,326110
17484,1696166,611431
17489,6154771,484129
17493,507145,461122
17493,514377,722412
17493,732263,811112
17493,1434852,465213
17493,2768337,465215
17493,3336089,468112
17493,3579838,434223
17493,8891663,466114
17493,3998709,461122
17493,7822281,465215
17494,8781051,332320
17499,4235683,434225
17500,3373673,332310
17502,6774920,464111
17502,8467796,464111
17502,4488138,464112
17504,4374751,434222
17505,6438931,522452
17510,1657128,811312
