Index,codigo_1,codigo_2
23324,1983979,468211
23326,6348191,435210
23327,2066576,722511
23330,953149,461121
23330,2415786,461130
23330,2514281,722513
23330,2430438,722513
23330,2798663,337120
23332,2148746,722511
23333,2195924,812110
23333,3377576,812110
23333,9264798,812110
23333,8913198,531113
23333,8877426,722512
23333,7141787,812110
23334,9342673,311930
23335,4308360,621511
23338,6313515,326110
23338,6312861,326110
23340,8963454,541620
23341,713010,221312
23343,955391,434211
23344,939357,315229
23350,672894,811219
23350,3472028,611132
23350,3525540,611172
23353,6730354,434223
23360,2019090,337120
23360,9168380,434224
23360,6704485,434224
23364,2196065,435210
23366,2094482,466111
23366,2210212,466111
23367,778233,434221
23374,9120141,624311
23375,9306037,812110
23375,6201198,812110
23375,6767342,812110
23376,1889167,435313
23376,8330297,813110
23376,8924455,621511
23376,3274207,621511
23376,7327386,621511
23377,40920,541510
23377,8525137,611698
23377,185381,611421
23377,8223597,611421
23377,6300218,611421
23377,7274452,611511
23377,360920,611421
23377,370376,611421
23377,380865,611421
23377,440298,611421
23377,510120,611421
23377,433339,611421
23377,9289949,611421
23377,504132,611421
23377,7785795,611421
23377,406882,611421
23377,439095,611421
23377,996415,435411
23377,6256892,611421
23377,6256923,611421
23377,6881560,611161
23377,6864607,611421
23377,6864608,611421
23377,910389,811219
23377,1465964,611421
23377,1495590,611171
23377,9084191,611171
23377,2046853,561432
23377,6726056,611421
23377,6383441,611421
23377,6864662,611421
23377,6864663,611421
23377,6878570,611421
23377,6878838,611421
23377,6881032,611421
23377,6881576,611421
23377,8901131,611421
23377,2201519,611421
23377,2174724,611421
23377,2245858,611631
23377,2392718,611421
23377,2032213,611512
23377,2630851,611421
23377,2811555,811219
23377,7124543,466211
23377,2902922,466211
23377,3080578,611421
23377,7988703,611171
23377,8734775,811219
23377,3296777,611421
23378,933476,541330
23380,858926,621113
23381,1006424,435311
23385,8602509,541510
23387,8667836,311930
23388,6757179,311812
23391,6766214,812410
23400,2196532,431110
23405,9323431,434221
23405,9323432,434221
23405,7768038,434221
23405,697877,434221
23405,832660,467111
23405,880841,811191
23416,2239131,236221
23416,9322444,531210
23418,779369,467111
23419,548346,323119
23419,630962,323119
23420,1919373,434228
23422,306888,467113
23422,8103250,561432
23422,687540,465112
23422,1060559,465911
23422,7404736,467113
23422,1311718,332999
23422,1250543,461110
23422,6860128,434111
23422,8659801,465112
23422,2621623,337120
23422,2747729,435319
23422,3019118,311830
23422,7300008,461110
23422,8869254,465912
23422,8027977,463310
23422,3323922,621341
23422,3261838,722518
23422,7536666,812110
23422,3652979,461110
23422,3652978,461122
23422,3868055,464121
23422,9095407,464121
23422,8958439,461110
23422,4293709,467111
23422,9068193,465311
23423,6268437,335120
23424,543423,434111
23425,4475794,468213
23427,6279565,468411
23427,6871066,468411
23427,6862142,468411
23427,6279970,468411
23428,1888643,811111
23431,6293272,434112
23432,1951575,434222
23433,1668273,465912
23434,631734,333241
23434,3064067,435220
23434,8690191,811111
23434,8780860,532411
23435,6165877,484239
23436,3421727,466211
23437,6373343,435313
23437,6373344,435313
23437,6373347,435313
23437,6770145,435313
23437,9287715,435313
23437,6373348,435313
23437,6373349,435313
23437,6368302,435313
23437,3033997,541510
23437,6373346,435313
23437,6373342,435313
23438,6166233,112512
23438,6693886,221111
23438,6693887,221111
23438,8499760,237312
23438,9320101,237312
23438,6769015,325110
23438,30254,332320
23438,8525362,332710
23438,34361,331510
23438,8195072,332810
23438,221,434225
23438,49460,434311
23438,9342841,461121
23438,7666753,461121
23438,6980874,465914
23438,6281959,462112
23438,6281956,462112
23438,46386,464111
23438,9386495,464111
23438,8387734,464113
23438,8819,464111
23438,9354096,463211
23438,7461998,466212
23438,41714,461211
23438,43354,461130
23438,6904967,463211
23438,8499851,517910
23438,8565626,531113
23438,51447,541310
23438,7481536,541110
23438,7481365,541211
23438,6189434,561610
23438,7621791,561432
23438,1251,611122
23438,15116,611122
23438,15118,611122
23438,7543,611112
23438,6912121,713943
23438,18788,722412
23438,15120,722515
23438,6923668,812110
23438,42426,811111
23438,6142523,236221
23438,9296156,236111
23438,148214,327320
23438,7815780,323119
23438,6283135,326120
23438,6883736,332710
23438,6908610,336999
23438,6776993,336210
23439,6804405,464121
23440,7056938,461130
23440,9361604,461130
23440,6292087,431130
23440,7350571,461130
23441,8636799,541610
23441,8221229,811219
23442,6299394,334519
23446,6281588,332710
23448,1845717,465215
23448,6735875,465215
23450,6330322,316211
23453,6260522,721112
23453,6269451,721111
23453,6235088,721111
23453,9296950,721112
23453,6374339,721111
23453,6271866,721112
23453,6388072,721111
23453,6409626,721112
23455,129501,332810
23458,1862655,435220
23458,2822075,468211
23460,8618013,337210
23460,6805265,331510
23462,791326,326193
23462,9111301,326194
23462,637868,434311
23462,8027475,435319
23462,1314294,464113
23462,2204978,326110
23462,6354765,325211
23463,6156653,484239
23464,2923170,468420
23466,6146200,236221
23467,3780248,321910
23467,6274201,337210
23467,6772447,337120
23468,3458943,434211
23469,2755898,467113
23469,2767827,467113
23469,2749710,467113
23469,2749705,467114
23470,6252801,433210
23470,6252857,433210
23470,6780118,433210
23470,6418582,433210
23470,6275003,433210
23475,4357891,468112
23475,4376079,468112
23475,4417997,468112
23475,4402164,468112
23476,9051808,435411
23476,8939943,435411
23476,6368062,435411
23478,8587367,541330
23478,8970622,541330
23478,2927841,541330
23481,6348192,332410
23482,6291718,326220
23483,641908,811119
23484,6157923,484231
23487,6293413,326110
23488,3457887,435419
23490,8160862,434224
23490,289245,434224
23492,9189163,467111
23493,6300012,431199
23493,9175112,431199
23493,7062230,461190
23493,1115719,431180
23493,1355552,431110
23493,1911278,461140
23493,6366705,461190
23493,3663589,431180
23493,3873195,431180
23493,6413630,431199
23494,295873,812310
23494,249233,812310
23494,242525,812310
23494,289661,812310
23494,508561,465919
23494,6975266,812310
23494,8093001,812310
23494,949870,465919
23494,785883,812310
23494,1020277,812310
23494,954405,812310
23494,879169,812310
23494,1919372,812310
23494,1921136,812310
23494,1920267,812310
23494,1932936,812310
23494,1912076,812310
23494,1817398,812310
23494,2524291,465919
23494,2009102,812310
23494,8762408,812310
23494,2251381,812310
23494,2395447,812310
23494,2449489,812310
23494,2594119,812310
23494,2688268,812310
23494,2594276,812310
23494,3199815,465919
23494,3094667,465919
23494,8961765,465919
23494,3094985,465919
23494,8975247,465919
23494,9014445,465919
23494,8043122,812310
23494,3523769,465919
23494,3524503,465919
23494,8791042,812310
23494,3507381,812310
23494,3539797,465919
23494,3539815,465919
23494,7738977,812310
23494,4420231,812310
23495,6436879,463310
23495,2612905,435313
23496,6324983,541890
23496,6418420,541890
23496,7679878,541810
23497,6275707,431140
23497,6395997,431140
23498,8980843,466212
23499,3021827,541380
23500,551576,561610
23501,8317019,433110
23501,6284346,435313
23501,6398472,434222
23505,6425007,468211
23506,484881,464112
23506,481422,464112
23506,6299068,464111
23506,6297516,464112
23506,495928,464112
23506,484100,464112
23507,2690082,431213
23508,2730253,325510
23508,2582672,467113
23508,6737355,467113
23509,8280594,434211
23509,115978,467111
23509,105429,467111
23509,9323260,467111
23509,58049,467111
23509,7925334,467111
23509,7363066,467111
23509,6362772,467111
23509,6361252,467111
23509,6712658,467111
23509,3194110,467111
23509,3941537,467111
23509,3867078,467111
23509,3881018,467111
23509,4383002,467111
23511,6751914,812130
23511,6767981,467115
23511,6275869,467115
23511,6274971,467115
23511,6276025,467115
23511,6274964,467115
23511,6275871,467115
23511,6275018,467115
23511,6274965,467115
23511,6275017,467115
23511,6275868,467115
23511,8723510,467115
23511,3897992,467115
23513,9019274,434223
23513,6284623,434223
23513,6286363,434223
23516,26134,311513
23516,7163328,332320
23516,7408341,332320
23516,15552,332320
23516,27650,332320
23516,33832,461110
23516,51197,461110
23516,21346,461110
23516,7407846,461110
23516,1227,467114
23516,195,461211
23516,7481565,519122
23516,46485,611312
23516,7481592,623992
23516,7043766,722513
23516,6912479,722513
23516,15424,722517
23516,7163787,722517
23516,19624,811111
23516,6980468,811192
23516,14183,811410
23516,7378280,337110
23516,76527,332710
23516,90199,434224
23516,66825,461110
23516,140868,461110
23516,7078717,461110
23516,8361777,461110
23516,7005260,461110
23516,147756,461110
23516,92679,468212
23516,9035483,463112
23516,6907853,461123
23516,115234,461130
23516,133403,468212
23516,7633846,463211
23516,73841,461123
23516,77806,466410
23516,7058182,467114
23516,59750,524210
23516,8304565,531319
23516,8317269,541211
23516,8362150,541920
23516,7804442,541920
23516,148918,541110
23516,150162,611122
23516,9101294,611621
23516,60726,611122
23516,100684,611122
23516,94853,611112
23517,6359472,468211
23519,6429202,811112
23520,6157818,484129
23522,2917027,435419
23523,7275362,467111
23523,776911,468420
23523,1080010,468211
23523,1080330,468211
23523,8641285,468211
23523,8610553,468311
23523,3561575,436112
23523,3613519,468211
23523,3736979,468211
23523,3737872,468211
23523,7228933,468211
23523,4413510,468211
23523,4504717,465213
23524,5668,463211
23525,6258666,434112
23526,9174922,461160
23526,1040212,461140
23526,2036222,461140
23527,8802568,435419
23527,6257978,435419
23527,6263386,435419
23527,6266209,435419
23527,2181388,811312
23527,6269292,435419
23527,6801860,435419
23528,3301,467111
23528,83746,467111
23528,164110,467111
23528,279694,327330
23528,7695910,321910
23528,263895,467111
23528,291152,467111
23528,227037,467111
23528,7310218,467111
23528,256278,467111
23528,288097,467111
23528,313777,467111
23528,255967,467111
23528,313780,811312
23528,571830,466410
23528,605164,467111
23528,7958982,467111
23528,7714477,467111
23528,873994,467111
23528,742305,467111
23528,760800,467111
23528,6325879,467111
23528,6750776,467113
23528,1145870,434226
23528,1123234,467111
23528,1208345,467111
23528,1271990,467111
23528,1623831,467111
23528,7987359,467111
23528,6265070,467111
23528,1938698,467111
23528,2234842,435419
23528,8746991,467111
23528,8425242,467111
23528,9312277,467111
23528,7265432,467111
23528,8746372,467111
23528,7249873,467111
23528,2730259,467111
23528,2918435,467111
23528,3027539,467111
23528,3028029,467111
23528,2934013,467111
23528,3047130,467111
23528,2960004,467111
23528,3020037,467111
23528,3051320,467111
23528,3050941,467111
23528,6365486,467111
23528,8734821,467111
23530,3772046,541810
23531,1600,434211
23533,2133684,434211
23534,48626,463215
23534,6167343,114119
23534,8810143,114119
23534,9317741,236221
23534,7091104,315223
23534,185673,339999
23534,216228,463215
23534,192164,461122
23534,8675123,561990
23534,216480,621311
23534,6290594,721111
23534,7287337,722517
23534,220994,811115
23534,197236,811121
23534,329968,332320
23534,373766,312112
23534,6914088,327991
23534,404041,323119
23534,7393900,323119
23534,382641,321992
23534,450898,339912
23534,8274294,339912
23534,6295734,434211
23534,6297217,434211
23534,6295740,434211
23534,6295841,434211
23534,6297218,434211
23534,6297071,434211
23534,467430,465312
23534,416709,468211
23534,8707800,467111
23534,479721,461213
23534,402398,484221
23534,387961,485510
23534,352401,485210
23534,9278310,487110
23534,487406,519122
23534,8532907,531311
23534,9140623,561421
23534,503633,561421
23534,508467,561421
23534,517959,561421
23534,427521,561421
23534,7082849,611511
23534,9044754,713943
23534,8115823,722511
23534,6296417,722511
23534,7092868,722511
23534,6297124,721111
23534,6254535,721112
23535,3979934,433110
23538,6709930,333610
23538,951864,435220
23540,6484411,721113
23540,6256821,721113
23540,1234914,721113
23540,6349680,721113
23540,6268708,721113
23540,6270397,721113
23540,6278482,721113
23540,6278622,721113
23541,782766,335120
23546,7289480,811410
23546,885052,435319
23547,6340140,334519
23548,6403507,488410
23549,1256077,311812
23549,6332508,311812
23549,1324160,461190
23549,1256210,461190
23549,6808917,461190
23549,6808918,461190
23549,6334986,461190
23549,6334987,461190
23549,6334988,461190
23549,6334989,461190
23549,6334990,461190
23549,6334991,461190
23549,6334992,461190
23549,6334993,461190
23549,6334994,461190
23549,6334995,461190
23549,6761713,461190
23549,6761714,461190
23549,6761744,461190
23550,6314869,311930
23552,6366199,336210
23553,3901530,431212
23553,3871031,431212
23556,1132710,435419
23556,8650532,467111
23558,6387546,431123
23559,7800319,436112
23559,9097805,811113
23562,2592294,332420
23564,1592997,466212
23564,9361878,517311
23564,8669094,811219
23565,611083,621511
23565,7917026,621511
23565,614529,621511
23567,14060,332320
23567,8525102,333910
23567,13116,811312
23567,6284763,332510
23567,129498,434221
23567,84675,811312
23567,7041158,322210
23567,222777,337210
23567,246378,332710
23567,287831,332110
23567,6301602,336390
23567,8355030,332110
23567,288329,332710
23567,9297327,434221
23567,7272876,611511
23567,434471,467113
23567,498958,467113
23567,764477,322230
23567,764868,322230
23567,6318480,336370
23567,8629424,332110
23567,6768325,332320
23567,720210,332430
23567,8623405,332710
23567,6324588,333249
23567,730845,332110
23567,785488,332999
23567,720339,332710
23567,9127808,332999
23567,9110163,333510
23567,788366,332510
23567,942001,332710
23567,838144,332110
23567,683349,332710
23567,644082,336370
23567,649968,332610
23567,945891,332710
23567,8616629,339912
23567,713821,332110
23567,751585,332999
23567,634887,332710
23567,789422,333510
23567,770913,332110
23567,813165,332710
23567,1045035,332710
23567,654847,332710
23567,709192,339992
23567,668951,332110
23567,9000195,332110
23567,634712,332110
23568,3024837,436112
23570,878474,433510
23570,988571,433510
23570,988572,433510
23570,6756971,433510
23570,6309005,433510
23570,6321588,434219
23570,878476,466112
23570,9230127,466112
23570,992007,466112
23570,9228591,468211
23570,6317877,466112
23570,4422134,466112
23572,8612361,337120
23572,825690,337120
23578,1126892,434111
23578,9366284,434112
23578,1126722,434111
23578,6469025,493130
23579,127915,722515
23579,763451,517312
23579,8022704,722412
23580,6359375,315223
23581,6402785,721111
23584,303998,463211
23585,6353715,811111
23588,6403693,332310
23588,6405756,332310
23590,3063500,467111
23590,3063501,464113
23590,3063496,464113
23591,6346698,541920
23591,6346699,541920
23591,6281604,541920
23592,9296807,434221
23593,902962,311350
23595,960784,435313
23598,1960432,335312
23601,833141,465914
23601,1972243,461160
23601,2469759,461160
23601,7653488,461160
23601,8019992,461110
23601,3264612,461160
23603,6757313,432111
23609,2686030,431110
23609,2627077,461110
23611,6337833,339999
23611,6338264,466319
23611,6344532,466319
23611,1710196,466319
23611,6337832,466319
23615,6143362,236211
23616,920143,238210
23621,787023,315192
23622,8391479,541850
23622,8235685,541810
23629,694619,323119
23630,6848009,468211
23630,6853728,468211
23630,1558495,468211
23630,1535882,468213
23630,6848132,468211
23630,6853967,468211
23630,6853618,468211
23630,6855851,468211
23630,6852467,468211
23630,6853968,468211
23630,6847999,468211
23630,2437403,468211
23630,2497154,468211
23630,2441387,468211
23630,2531106,468211
23630,2497191,468211
23630,6854061,468211
23630,6437864,468420
23630,2497155,468111
23630,3595585,468211
