Index, codigo_1, codigo_2
25859, 6804986, 492110
25859, 8384676, 492110
25859, 8956660, 492110
25862, 1652761, 434111
25863, 1673767, 811312
25864, 681085, 461121
25864, 4369540, 722518
25865, 1894626, 434311
25865, 8381738, 531119
25865, 6728834, 531119
25868, 8380511, 337120
25868, 8787296, 337120
25868, 1676875, 337120
25873, 8210944, 337120
25873, 6756185, 466111
25875, 8505502, 436112
25876, 1679518, 434221
25877, 141761, 461110
25877, 4014100, 461213
25878, 1636602, 315229
25879, 1887661, 463211
25879, 1663465, 463211
25880, 1887342, 468211
25881, 8739885, 238222
25883, 6873700, 431130
25883, 2600980, 431130
25885, 317260, 434112
25885, 6743284, 434112
25885, 1887119, 434112
25886, 1925879, 325310
25887, 1931234, 541890
25888, 6854161, 466111
25888, 6339242, 466111
25888, 6345995, 466111
25888, 6345996, 466111
25888, 6345997, 466111
25890, 1874108, 431130
25895, 1868881, 463211
25895, 7800160, 463211
25896, 1868447, 326194
25896, 1933623, 432113
25897, 7872143, 332212
25897, 1851693, 466114
25898, 1639741, 323119
25904, 1859044, 435419
25907, 1870869, 467115
25907, 7459867, 467115
25907, 8406324, 467115
25907, 8445135, 467115
25907, 4302403, 467115
25908, 1640222, 466111
25908, 1694573, 466111
25908, 1872875, 466111
25908, 3117038, 466112
25908, 8648649, 466112
25913, 1856725, 333920
25914, 6436061, 435313
25914, 6884484, 435313
25915, 1833314, 435419
25917, 6337924, 561320
25918, 9337252, 433313
25918, 8691057, 465215
25921, 1833929, 311930
25928, 6146484, 236221
25929, 1948244, 436112
25930, 8879422, 236211
25932, 1653640, 532282
25939, 8239654, 722412
25939, 8420530, 461211
25939, 7811406, 461211
25939, 8401075, 722412
25939, 8505712, 722511
25939, 8979501, 722412
25939, 8983566, 722511
25939, 8990640, 722412
25939, 7781315, 722511
25939, 2393391, 722412
25939, 8971893, 722511
25939, 8290704, 722412
25939, 8628366, 722412
25939, 9275427, 722412
25939, 9326154, 722412
25939, 9241612, 722412
25939, 9241613, 722412
25939, 9241544, 722412
25939, 8889692, 461212
25939, 8511393, 722511
25939, 3766382, 722412
25940, 6341750, 326290
25940, 1673998, 722511
25941, 6771385, 468213
25942, 1648721, 337120
25944, 8040169, 435412
25944, 1659799, 435412
25945, 6800447, 333319
25954, 1668717, 465311
25955, 1831713, 327399
25956, 6882497, 434111
25957, 7304670, 468211
25958, 1961576, 434240
25965, 1140273, 464111
25965, 1500317, 464111
25965, 1949754, 464111
25965, 1659773, 464111
25965, 8694096, 464111
25965, 8694098, 464111
25965, 8694097, 464111
25965, 6206530, 464111
25965, 3527669, 464111
25965, 8612035, 464111
25965, 3527740, 464111
25967, 1838830, 433410
25969, 6341040, 337120
25969, 9180462, 465311
25973, 6305923, 462112
25973, 9242764, 461212
25973, 6417499, 462112
25975, 1642746, 467112
25976, 894559, 435220
25976, 8040131, 435319
25977, 1856445, 316211
25978, 7810372, 316213
25978, 1856441, 316212
25981, 1803599, 465919
25982, 7810726, 463212
25984, 1652409, 465212
25985, 6714790, 336310
25985, 6281251, 333610
25985, 6281709, 434230
25985, 49767, 468211
25985, 33646, 468211
25985, 3973, 468211
25985, 8690393, 468411
25985, 8242172, 468411
25985, 9318422, 468411
25985, 6870575, 468411
25985, 8919597, 468411
25985, 8919572, 468411
25985, 8940671, 468411
25985, 5123, 468211
25985, 7079, 468211
25985, 12496, 468211
25985, 7622093, 468211
25985, 8524965, 611311
25985, 8388001, 811119
25985, 10268, 811119
25985, 23692, 811119
25985, 5124, 811119
25985, 9696, 811311
25985, 8514552, 811119
25985, 52308, 811119
25985, 7080, 811119
25985, 8593217, 811119
25985, 8195739, 811129
25985, 7702867, 811119
25985, 51214, 811119
25985, 43339, 811311
25985, 8499861, 811119
25985, 7461769, 811119
25985, 7344887, 436112
25985, 6941177, 436112
25985, 65742, 468211
25985, 6860326, 468411
25985, 8908849, 468411
25985, 8018630, 468411
25985, 7759537, 468411
25985, 6861783, 468411
25985, 110995, 468411
25985, 9318890, 468411
25985, 8178716, 468411
25985, 8312479, 468411
25985, 8634736, 468411
25985, 152880, 468211
25985, 112274, 468211
25985, 6419192, 468411
25985, 127349, 468211
25987, 8194648, 463216
25987, 8041412, 465912
25987, 1615849, 465311
25987, 1913979, 465912
25987, 2130340, 465912
25987, 7454401, 465912
25988, 6338694, 335120
25989, 1660841, 468411
25990, 7799013, 465913
25991, 1697304, 467111
25991, 1962251, 467111
25991, 1828950, 467111
25992, 7767199, 541219
25998, 6808087, 434211
25999, 8420890, 316211
25999, 1937742, 316219
26002, 8759723, 811312
26003, 1953933, 435419
26003, 1711220, 467111
26003, 8523239, 335220
26007, 1839859, 811113
26008, 1856505, 466314
26010, 1854684, 468211
26011, 17529, 811121
26011, 1826236, 467113
26011, 1933655, 467113
26011, 1818338, 811121
26011, 9201218, 811121
26011, 7481144, 811121
26011, 7713650, 811121
26011, 2729413, 811121
26011, 2732768, 811121
26011, 2577058, 811121
26011, 2708348, 811121
26011, 3508206, 811121
26011, 3857828, 811121
26011, 3984799, 811121
26011, 8931684, 811111
26011, 9070102, 811121
26011, 4630188, 811121
26016, 128007, 488410
26016, 129897, 931410
26016, 1680554, 488410
26016, 1923171, 488410
26020, 1704309, 325310
26023, 7772756, 541610
26023, 1703022, 532282
26023, 3214030, 337120
26023, 3279694, 931610
26024, 1843290, 468211
26026, 7304703, 434224
26027, 7078470, 722517
26027, 197686, 811192
26027, 8796795, 722517
26027, 593693, 722411
26027, 7233548, 464111
26027, 959410, 461110
26027, 6761023, 722511
26027, 7379835, 465311
26027, 8128133, 722517
26027, 7304427, 466212
26027, 8389621, 561432
26027, 7162612, 722511
26027, 9357393, 722514
26027, 9012475, 722514
26027, 9190319, 722514
26027, 7565123, 812110
26027, 1667866, 812110
26027, 8456969, 465911
26027, 6749890, 467113
26027, 7849159, 722412
26027, 2102387, 811111
26027, 9280083, 465919
26027, 2992078, 611621
26027, 8466154, 611171
26027, 2992076, 713992
26027, 8370842, 812110
26027, 8105654, 461110
26027, 8464039, 722511
26027, 3547596, 722517
26027, 8856370, 811111
26027, 3783157, 722517
26027, 7007181, 461212
26028, 1696453, 561610
26033, 6340816, 811312
26035, 7885340, 326193
26035, 6341770, 326290
26035, 7870798, 326140
26035, 6788204, 326110
26035, 1997350, 611112
26035, 2893887, 722515
26035, 3012868, 461190
26035, 8261061, 461213
26035, 6809211, 326110
26035, 8851027, 434223
26036, 1664939, 236111
26039, 6739805, 434112
26040, 1811170, 467113
26040, 6230011, 467113
26042, 1926909, 326191
26042, 6339276, 811312
26042, 1691762, 811312
26045, 6708749, 484129
26045, 214960, 532411
26045, 1440863, 484231
26045, 1822011, 532411
26045, 7520940, 813120
26045, 8748280, 541350
26045, 3693498, 532411
26047, 1691605, 435220
26048, 6436742, 311512
26055, 1926811, 434222
26056, 3781294, 713120
26057, 9084280, 466114
26057, 3935341, 466111
26058, 300814, 464121
26058, 816064, 464121
26058, 1182679, 464121
26058, 1490162, 464121
26058, 2094495, 464121
26058, 7526537, 339113
26058, 8830008, 464121
26058, 7679625, 464121
26058, 8369865, 464121
26058, 3161479, 464121
26058, 3435566, 464121
26058, 8592890, 621320
26058, 8849253, 621320
26058, 7956174, 621320
26058, 3775762, 464121
26058, 3797105, 464121
26058, 8828817, 621320
26058, 3772811, 621320
26058, 8128873, 464121
26058, 4595819, 464121
26060, 3781749, 531113
26060, 3781750, 722511
26062, 6149934, 236221
26063, 3783742, 468112
26066, 61731, 541941
26066, 9226208, 541941
26066, 7386549, 541941
26066, 8052664, 541941
26066, 601479, 541941
26066, 9348672, 541941
26066, 7275521, 541941
26066, 971427, 465911
26066, 1006107, 541941
26066, 884042, 541941
26066, 9355527, 541941
26066, 7254390, 541941
26066, 7718713, 541941
26066, 8564196, 541941
26066, 967291, 541941
26066, 694513, 541941
26066, 8000633, 541941
26066, 6861031, 561310
26066, 8276288, 812990
26066, 9210671, 812990
26066, 8596250, 812310
26066, 7404324, 541941
26066, 8578308, 541941
26066, 7363030, 812990
26066, 1920052, 468411
26066, 6503868, 491110
26066, 9322045, 491110
26066, 1701215, 541941
26066, 7305202, 541941
26066, 7062814, 541941
26066, 1811148, 541941
26066, 1696947, 541941
