Index,codigo_1,codigo_2
20778,6445820,326220
20778,8765706,465915
20778,6403792,322210
20783,3880018,431160
20784,8864922,468311
20784,6772067,468311
20784,8672703,468311
20784,2797059,468311
20784,8864923,468311
20784,8864924,468311
20786,9345143,432119
20790,6230806,468411
20790,12331,811112
20790,6855951,468411
20790,6796226,468411
20790,58221,611122
20790,8645555,811199
20790,6306990,722511
20790,8484980,722517
20790,865376,811111
20790,8392007,931210
20790,1329384,811492
20790,1567875,811111
20790,6760223,468411
20790,1628757,811111
20790,2450862,468213
20790,8835882,468411
20790,2108125,611122
20790,2096272,624191
20790,2581034,466212
20790,6771507,466212
20790,2694138,811111
20790,2870900,811312
20790,3524036,811192
20790,8375000,466212
20790,8723137,722511
20790,8764781,468411
20792,8879983,434111
20793,1353746,811111
20797,8648881,435110
20797,3062792,435110
20797,8393169,435110
20797,3114453,435110
20797,3130213,435110
20803,6856691,562998
20805,6261442,316211
20806,8293260,435312
20809,653587,326199
20811,6373031,468211
20811,6368258,468211
20811,3526531,468420
20811,8803832,468211
20811,3525188,468420
20817,6355088,326110
20820,6257169,332710
20825,1074962,461110
20825,7045413,464111
20825,9000925,461110
20826,95701,435319
20826,6470714,467111
20826,136429,611512
20826,327834,311830
20826,8021603,465912
20826,553118,461160
20826,6232941,462112
20826,1435031,461110
20826,1551040,238222
20826,1534443,541920
20826,2426752,339111
20826,2391593,461130
20826,2697826,621511
20826,2893700,461110
20826,2906218,461110
20826,7658092,461130
20826,8970137,611631
20826,6444651,621511
20826,8794730,621511
20826,8371585,461110
20826,8076638,465912
20826,7873098,461110
20826,3506825,541920
20826,3329978,611111
20826,3411471,611111
20826,3679132,465311
20826,7210565,722519
20826,6875655,461212
20826,7773964,463310
20828,6314759,315222
20829,6355177,468311
20829,8332812,468311
20829,8040322,468311
20829,2083299,811492
20832,756691,435220
20841,1052214,435220
20841,6987738,463211
20844,9167938,461130
20845,6201238,466312
20845,990138,466319
20845,2586232,541410
20845,8202657,812110
20848,7741288,465111
20864,6347979,467111
20865,8278408,333244
20874,9280905,541610
20876,6306612,335220
20880,769032,541510
20882,6872226,522452
20882,6872342,522452
