Index,codigo_1,codigo_2
23285,114915,461110
23285,6306863,431150
23285,9288102,461110
23285,661724,461110
23285,2956979,461110
23285,7786924,461212
23286,6698064,463211
23287,660406,467113
23290,34970,323119
23290,900406,323119
23290,3993444,323119
23290,8241443,541430
23291,9348112,313210
23291,6259203,314120
23293,9306361,484119
23293,7871084,488519
23299,845246,488511
23300,900997,467111
23301,754663,435220
23307,6207939,468411
23309,1507657,464111
23309,9168497,464111
23309,1450689,464111
23309,8312279,464111
23309,8312331,464111
23309,8312005,464111
23309,8946657,464113
23309,8343989,464111
23309,6442276,464111
23309,2779749,464111
23309,2779559,464111
23309,6209913,464111
23309,6212513,464111
23309,2827659,464111
23309,2781813,464113
23309,2783062,464111
23309,2797410,464112
23309,2825598,464111
23309,6210226,464111
23309,8343936,464111
23309,8343938,464111
23309,8980420,464111
23309,8981148,464111
23309,6212125,464111
23309,6212123,464111
23309,6767492,464111
23310,2801919,561110
23317,6313980,468213
23317,6313981,468213
23317,6323403,468213
23317,6313343,468213
23317,8340010,468213
23317,6327775,468213
23317,6329212,468213
23317,6329213,468213
23317,6329214,468213
23317,6357210,468213
23317,3371618,436112
23317,6777749,468213
23317,8286895,326212
23317,6845083,468213
23318,8245363,435412
