Index, codigo_1, codigo_2
10869, 762111, 323119
10872, 6704459, 435311
10874, 852759, 468211
10879, 8563349, 463310
10879, 3439373, 463310
10880, 8347346, 433410
10882, 1057972, 432120
10883, 6306318, 315192
10884, 739091, 466211
10887, 6257000, 432130
10887, 886010, 463310
10891, 6924234, 812110
10891, 7734090, 322299
10891, 491728, 465311
10891, 8027505, 334410
10891, 9081236, 461160
10891, 988201, 541941
10891, 1484327, 465311
10891, 1377911, 561432
10891, 1629212, 434311
10891, 1978274, 332320
10891, 8769946, 461160
10891, 9149108, 461130
10891, 9363364, 461130
10891, 9015428, 812210
10891, 2766999, 465311
10891, 8759707, 812110
10891, 7786614, 465911
10891, 8688776, 812110
10891, 7544670, 541941
10891, 3337774, 722511
10891, 3617066, 465912
10891, 8780867, 467114
10891, 3803278, 624412
10891, 9057809, 722516
10891, 3905241, 462112
10891, 7620200, 722513
10891, 9051799, 461122
10893, 8360261, 465212
10894, 8541401, 434211
10894, 6904927, 541380
10894, 106978, 541310
10894, 9316053, 236111
10894, 8453744, 434211
10894, 159204, 467111
10894, 8674953, 931610
10894, 247474, 236111
10894, 8674689, 813230
10894, 9329764, 236111
10894, 9316619, 236221
10894, 8292178, 236111
10894, 6192997, 327330
10894, 8062437, 435210
10894, 477188, 467111
10894, 8266179, 931610
10894, 9068512, 435419
10894, 631556, 467111
10894, 7917227, 532411
10894, 7922510, 711510
10894, 8112991, 813230
10894, 573029, 813230
10894, 6862218, 236112
10894, 921929, 315223
10894, 8116720, 332320
10894, 931937, 434211
10894, 772374, 434211
10894, 674445, 467111
10894, 8583677, 467111
10894, 1057176, 611111
10894, 7733339, 624122
10894, 7768994, 813230
10894, 6145156, 236111
10894, 8414519, 541340
10894, 7705274, 541310
10894, 9317278, 237212
10894, 6145839, 236112
10894, 6145468, 237312
10894, 6145948, 237212
10894, 6879124, 236211
10894, 6145472, 237212
10894, 6145905, 237111
10894, 1305191, 434211
10894, 8623645, 434211
10894, 8847148, 434211
10894, 1141255, 434219
10894, 6870800, 434219
10894, 6203765, 434219
10894, 9330782, 434219
10894, 9005792, 434211
10898, 2079060, 435419
